Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018tes_qm102,frc6090,frc6077,frc3550,174.46105987163114,frc321,frc3623,frc6802,96.02027610201671,0.10907808506130401,RED,True,0.011898028640641073
2018tes_qm103,frc3197,frc2500,frc4810,88.64239776083399,frc3667,frc1729,frc4039,154.53491444756617,0.8537376980571854,BLUE,True,0.02139266096961108
2018tes_qm104,frc314,frc1712,frc1241,213.11053100131252,frc7226,frc2609,frc4618,127.90708151273338,0.09268710130670947,RED,True,0.008590898748640224
2018tes_qm105,frc5980,frc5172,frc3546,151.2572596840821,frc319,frc2474,frc743,175.76663919906073,0.6584107845588985,RED,False,0.4335047612234642
2018tes_qm106,frc1720,frc291,frc597,157.55204940123465,frc3038,frc4472,frc2056,198.75494928672845,0.7508548215955009,RED,False,0.5637829631132114
2018tes_qm107,frc4680,frc708,frc4678,143.02006468926214,frc2590,frc6911,frc1073,162.11618311144537,0.6251074628678289,BLUE,True,0.14054441439739626
2018tes_qm108,frc533,frc2869,frc1676,123.15273915477027,frc5675,frc5528,frc1792,138.92033787453443,0.6040013319479869,BLUE,True,0.15681494509896848
2018tes_qm109,frc573,frc525,frc4531,163.66856076935255,frc4939,frc85,frc4391,192.33253392979975,0.682970372334938,RED,False,0.4664485294873238
2018tes_qm110,frc1360,frc3258,frc6574,148.04156071496033,frc5114,frc3098,frc238,228.36453029082264,0.8957236066144127,BLUE,True,0.010873566217505745
2018tes_qm111,frc340,frc1310,frc1506,191.27072437962613,frc5090,frc7068,frc2168,122.17233010420703,0.13586616290881498,RED,True,0.018459614223564652
2018tes_qm112,frc3641,frc527,frc6090,195.29782242770963,frc3770,frc5567,frc1712,147.63665180450377,0.2182162077247029,BLUE,False,0.6111858978643447
2018tes_qm84,frc2169,frc1241,frc708,181.7618284216753,frc5567,frc4810,frc2056,147.5488908655928,0.28576840112140905,RED,True,0.08166357907948654
,,,,,,,,,,,0.6328946479776463,0.14759859635352762
