Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018roe_qm17,frc3792,frc6024,frc2383,144.8806723872133,frc6106,frc1710,frc972,129.27016340121622,0.3970051037556021,RED,True,0.1576130524079964
2018roe_qm18,frc1763,frc4191,frc6957,76.93189371360553,frc1178,frc6348,frc179,178.10224790078183,0.9375415696516707,BLUE,True,0.003901055521577105
2018roe_qm19,frc1730,frc1002,frc1983,173.7564752087839,frc3250,frc2521,frc4802,128.58165090050173,0.22978566927909105,BLUE,False,0.5932301152478577
2018roe_qm20,frc3959,frc6072,frc4401,137.88817429463063,frc1540,frc5410,frc7102,69.75321170698261,0.13892322835082155,RED,True,0.019299663375414507
2018roe_qm21,frc5472,frc5429,frc7081,117.53156172292756,frc6887,frc2522,frc1323,145.80879948202937,0.6807241508471266,BLUE,True,0.1019370678522884
2018roe_qm22,frc1778,frc1775,frc2073,90.65043532509448,frc7152,frc2352,frc2576,79.86866480069497,0.42832858147064723,TIE,False,0.005136792234009651
2018roe_qm23,frc7312,frc668,frc4522,106.2420679963588,frc2584,frc1178,frc7327,121.0,0.5975176290657582,BLUE,True,0.1619920589128486
2018roe_qm24,frc3792,frc1763,frc1983,162.86695833118097,frc4188,frc2383,frc4191,148.56842772875376,0.4054439470338367,BLUE,False,0.3534969001187032
2018roe_qm25,frc7018,frc1730,frc1515,145.33583100086872,frc6390,frc1540,frc3646,154.7563744325488,0.5627247967707315,BLUE,True,0.19120960335919807
2018roe_qm26,frc6996,frc6887,frc179,147.4390068319359,frc4802,frc4980,frc1710,145.3413661590032,0.4859630030289118,RED,True,0.23616004031287816
2018roe_qm27,frc6106,frc2352,frc6072,124.34558574783654,frc1323,frc3316,frc3239,196.54692705863178,0.8735961680069899,BLUE,True,0.01597792874251712
2018roe_qm28,frc3880,frc5437,frc488,96.81859199377082,frc7081,frc3959,frc1002,131.67788195819372,0.7177506205947419,RED,False,0.5151659533641372
2018roe_qm29,frc3882,frc4159,frc5472,151.08634370343142,frc3250,frc6652,frc4522,120.14622721141764,0.30398385455630444,RED,True,0.09240618383090846
2018roe_qm30,frc6348,frc3288,frc1778,127.8037187050771,frc6024,frc5410,frc1775,74.10640123544152,0.1919009710922423,BLUE,False,0.653024040521661
2018roe_qm31,frc1072,frc3476,frc2906,145.76034825568362,frc2522,frc7193,frc2576,78.68855284376852,0.14236350039876866,RED,True,0.020267366245790206
2018roe_qm32,frc2073,frc5985,frc5429,110.80299720104246,frc3390,frc4401,frc6459,79.09005446707206,0.29962376319285744,RED,True,0.08977439946984951
2018roe_qm33,frc2584,frc7102,frc7152,63.0,frc5212,frc5678,frc2080,51.2433378470547,0.4219494610870674,RED,True,0.17804134771166658
2018roe_qm34,frc5437,frc972,frc2521,87.29062520537339,frc6996,frc6957,frc488,100.34167104662926,0.5864798099414412,RED,False,0.34395856746894904
2018roe_qm35,frc3959,frc3250,frc2383,176.93811498225477,frc6348,frc7312,frc3646,113.78592639384877,0.1556638021897145,RED,True,0.024231219312158568
2018roe_qm36,frc4159,frc1778,frc2522,142.25381107527483,frc6072,frc179,frc3288,138.50374650130308,0.47491977917341427,BLUE,False,0.27570923830329597
2018roe_qm37,frc1323,frc4188,frc1710,206.2110113367792,frc6459,frc7193,frc3880,63.863787427211065,0.02164200633069407,RED,True,0.00046837643801780226
2018roe_qm38,frc5472,frc3792,frc7018,172.0765889564636,frc5985,frc2576,frc1178,136.02438686741957,0.27582419464212643,BLUE,False,0.5244305970657247
2018roe_qm39,frc7152,frc668,frc1540,73.13348616565048,frc2521,frc1763,frc6024,114.21032548526915,0.7502228866068359,RED,False,0.5628343795886933
2018roe_qm40,frc2080,frc6652,frc6887,55.42437471148415,frc3476,frc4522,frc6106,152.72386631698427,0.9311903971217309,BLUE,True,0.004734761448265098
2018roe_qm41,frc4980,frc1515,frc6390,148.0152899051023,frc7327,frc2906,frc4401,95.81626110836831,0.19819888418265522,RED,True,0.03928279769124957
