Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018dal_qm60,frc4027,frc1305,frc7048,165.52956799694329,frc1024,frc4362,frc3236,206.7875035510357,0.7511303772718523,BLUE,True,0.06193608911685058
2018dal_qm61,frc3637,frc4308,frc3950,89.25984812686146,frc245,frc3534,frc5148,140.25167550875508,0.7966145021035869,BLUE,True,0.041365660754571876
2018dal_qm62,frc6868,frc810,frc2729,86.95127926106323,frc2877,frc401,frc2767,207.9234311596088,0.9622735768521877,BLUE,True,0.0014232830035277855
2018dal_qm63,frc614,frc3175,frc747,128.81151708330208,frc188,frc27,frc1076,129.7114751070644,0.5060236327727172,BLUE,True,0.24401265137906333
2018dal_qm64,frc1796,frc329,frc611,151.11576133771348,frc369,frc337,frc33,160.6435186129728,0.5634310175925931,TIE,False,0.004023493992831851
2018dal_qm65,frc6753,frc623,frc469,152.76205814260896,frc3539,frc237,frc5243,125.8129384907405,0.32705343976349016,BLUE,False,0.4528570729341506
2018dal_qm66,frc888,frc141,frc145,149.54144029661595,frc4855,frc4327,frc7153,103.74620525840544,0.22685898317212821,RED,True,0.05146499824589195
2018dal_qm67,frc346,frc5030,frc610,196.82812558048784,frc3683,frc5517,frc2013,146.48201858263718,0.20620097419314456,BLUE,False,0.6301168933719128
2018dal_qm68,frc5561,frc4539,frc74,195.63439647316312,frc5962,frc663,frc1189,117.34421134409502,0.10947054917195322,RED,True,0.011983801136009027
2018dal_qm69,frc27,frc4308,frc3171,165.8057383933825,frc3950,frc6868,frc329,42.8564713669852,0.03585101920174625,RED,True,0.0012852955778039784
2018dal_qm70,frc237,frc2767,frc1629,219.45902664266313,frc33,frc5148,frc1796,193.7585896502472,0.3344536886943737,RED,True,0.11185926988127304
2018dal_qm71,frc4811,frc141,frc5243,122.19883079462987,frc3175,frc2877,frc2170,112.85448403864316,0.43777726781983545,BLUE,False,0.316094400580129
2018dal_qm72,frc4362,frc346,frc810,198.97957878701368,frc614,frc623,frc337,144.34559776502638,0.18804194881117106,RED,True,0.03535977451270308
2018dal_qm73,frc74,frc5517,frc4855,149.90034118107096,frc7048,frc2512,frc469,121.05545504118791,0.3159817680647368,BLUE,False,0.46788094161984356
2018dal_qm74,frc1305,frc5962,frc888,146.4635952010779,frc1468,frc1739,frc3539,96.63753138244886,0.20848936988666972,RED,True,0.04346781735574058
2018dal_qm75,frc3236,frc6964,frc4027,114.29863918627723,frc2783,frc747,frc5561,132.2412427173732,0.6178422460287877,BLUE,True,0.14604454892032165
2018dal_qm76,frc4466,frc1076,frc1189,108.64283718250456,frc2708,frc145,frc610,165.47812673289684,0.8207919112863736,BLUE,True,0.032115539060390975
2018dal_qm77,frc245,frc4539,frc4327,170.85763226349667,frc369,frc4481,frc2706,158.49708924781882,0.41801089998887214,RED,True,0.17473311250950688
2018dal_qm78,frc2013,frc7153,frc836,154.0596395608589,frc3534,frc2729,frc611,130.65950496515373,0.3482998213637619,BLUE,False,0.42471312283450463
2018dal_qm79,frc3683,frc663,frc401,155.26939327974532,frc188,frc1024,frc3637,147.69640693209132,0.44948270539529855,BLUE,False,0.30306929165887964
2018dal_qm80,frc5030,frc141,frc5148,128.88227927757003,frc6753,frc3171,frc614,159.29767935476224,0.6930355559211214,RED,False,0.48029828177089784
2018dal_qm81,frc747,frc4855,frc2170,128.439516923216,frc6868,frc2783,frc1796,135.39697357147867,0.5464359610979926,BLUE,True,0.20572033738510165
2018dal_qm82,frc2877,frc1629,frc4027,173.73111992391347,frc4308,frc610,frc2706,185.9413783769143,0.5810098878921617,RED,False,0.3375724898284623
2018dal_qm83,frc4811,frc4362,frc2767,206.69390700028492,frc5962,frc145,frc2013,89.05295353048746,0.041101219031247305,RED,True,0.0016893102058545657
