Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018arc_qm21,frc4557,frc4776,frc4003,177.13558029824685,frc5422,frc1262,frc7329,118.5121382471604,0.17227364825932018,RED,True,0.02967820988457597
2018arc_qm22,frc5413,frc1322,frc6329,110.7940090621557,frc2220,frc67,frc6328,177.17073494189754,0.8553491374113626,BLUE,True,0.020923872047636845
2018arc_qm23,frc5674,frc4096,frc4011,109.79639124222024,frc3381,frc2549,frc1259,120.03658030112935,0.5681171639623152,RED,False,0.3227571119885841
2018arc_qm24,frc4521,frc2620,frc2228,73.86866480069499,frc303,frc5436,frc5913,167.3219091219122,0.9242917117412229,BLUE,True,0.005731744911074082
2018arc_qm25,frc1114,frc4392,frc4237,210.29172737971356,frc868,frc6121,frc447,175.18108661239822,0.28088803973707993,RED,True,0.0788980908673394
2018arc_qm26,frc1218,frc7329,frc2016,145.91715521229017,frc2075,frc1756,frc3620,172.3480643885852,0.6698855899250028,BLUE,True,0.10897552373916342
2018arc_qm27,frc3767,frc1559,frc1262,180.29449145268026,frc5531,frc67,frc870,188.21072199608156,0.5527902962968221,BLUE,True,0.19999651908628419
2018arc_qm28,frc1322,frc612,frc5422,125.1025829144578,frc694,frc2081,frc6875,171.68511418948415,0.7768168923135406,BLUE,True,0.04981069955658575
2018arc_qm29,frc4003,frc2202,frc2377,190.08803119262697,frc58,frc5724,frc4096,126.69192261014419,0.15480737469048342,RED,True,0.023965323258559726
2018arc_qm30,frc1493,frc3928,frc3618,164.57477219087758,frc4786,frc6328,frc4776,131.3780994644638,0.2913542532806602,BLUE,False,0.5021787943434106
2018arc_qm31,frc4557,frc4541,frc5216,146.1530749530407,frc6860,frc7160,frc2830,84.1252715415794,0.1596616631211911,RED,True,0.02549184667062471
2018arc_qm32,frc4011,frc6968,frc3656,105.86426396212673,frc6329,frc2220,frc1325,171.520350796383,0.8529454730651549,BLUE,True,0.021625033892031086
2018arc_qm33,frc2549,frc1660,frc4909,93.50279649774487,frc6237,frc894,frc555,74.48423700736744,0.3753793064791882,RED,True,0.1409096237327963
2018arc_qm34,frc2177,frc3381,frc2200,90.25222441870844,frc5413,frc5407,frc1923,128.01291764413082,0.7332185558822754,BLUE,True,0.07117233892553863
2018arc_qm35,frc5724,frc2620,frc3767,143.4692852652895,frc5674,frc612,frc4786,166.9118120271707,0.6519577687079847,BLUE,True,0.12113339476272467
2018arc_qm36,frc67,frc4541,frc694,223.78832143512867,frc3620,frc6875,frc447,140.42930620190685,0.09692442263154888,RED,True,0.009394343702459104
2018arc_qm37,frc870,frc3656,frc1493,194.41416856914668,frc7329,frc868,frc7160,127.19311876087345,0.14187627999739005,BLUE,False,0.7363763188311178
2018arc_qm38,frc2228,frc6328,frc1114,139.94323534265123,frc4237,frc4557,frc1259,185.03084431780692,0.7698007897543844,RED,False,0.5925932559064739
2018arc_qm39,frc1262,frc2549,frc6329,148.91060986027173,frc5436,frc58,frc3928,141.45638630914775,0.4502696624050615,BLUE,False,0.30220344407224503
2018arc_qm40,frc2377,frc2177,frc4909,95.306741022505,frc3381,frc5422,frc5913,62.384487856885585,0.2928735660106183,RED,True,0.085774925667776
2018arc_qm41,frc2200,frc6237,frc2220,132.72670667910808,frc894,frc2830,frc6121,114.32082236306606,0.37923331952650047,BLUE,False,0.3853512715860878
2018arc_qm42,frc4521,frc1325,frc4776,156.33220008956917,frc1322,frc555,frc1756,122.56139354038879,0.28819065225369367,RED,True,0.08305385204640939
2018arc_qm43,frc4011,frc5531,frc303,142.6767803749681,frc2081,frc5413,frc1218,129.71243047846318,0.41408324762496235,RED,True,0.17146493596363588
2018arc_qm44,frc1559,frc2075,frc6968,115.59738421017234,frc3618,frc4392,frc4096,157.41751116839822,0.7539334987133562,RED,False,0.5684157204821624
2018arc_qm45,frc5407,frc2016,frc1660,135.86873617844086,frc6860,frc5216,frc2202,129.3929092777698,0.45676192168418195,BLUE,False,0.29510760973226285
2018arc_qm46,frc1923,frc6329,frc2228,120.2146040763601,frc4003,frc868,frc894,200.26827159490276,0.895048214491148,BLUE,True,0.011014877281496072
2018arc_qm47,frc2177,frc1756,frc4776,112.77935572960104,frc2377,frc3620,frc67,191.49885026982554,0.8916449861364918,RED,False,0.7950307813023446
2018arc_qm48,frc5422,frc6875,frc4237,118.44725341921233,frc5413,frc870,frc3767,130.41949431521792,0.5794577284816969,RED,False,0.33577125909716793
2018arc_qm49,frc1325,frc1559,frc2081,179.59430203458135,frc7160,frc2549,frc4521,71.40637597400516,0.052319410865717654,RED,True,0.0027373207533357745
2018arc_qm50,frc4541,frc1259,frc58,180.8689460679946,frc3618,frc2220,frc5407,134.617894714125,0.2247255888488383,RED,True,0.05050159028345712
2018arc_qm51,frc1923,frc6121,frc3928,161.35384639686004,frc4096,frc5531,frc4557,119.92999661184118,0.24804014800082283,RED,True,0.0615239150202701
2018arc_qm52,frc4392,frc1493,frc5436,185.89789278690856,frc1322,frc1660,frc1218,144.5486878511718,0.24841309946873327,BLUE,False,0.5648828690501962
2018arc_qm53,frc694,frc6237,frc1262,188.21497607895466,frc3656,frc303,frc2620,197.13101927465104,0.5593982699991735,RED,False,0.31292642447806823
2018arc_qm54,frc5913,frc555,frc6328,98.00755839560985,frc2016,frc2830,frc5724,136.8827206654909,0.7390145844357682,RED,False,0.5461425560087712
