Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018new_qm18,frc5700,frc3472,frc1700,90.48911438085135,frc2367,frc3140,frc7190,141.48911438085136,0.7966499522836965,BLUE,True,0.041351241906222906
2018new_qm19,frc3164,frc5997,frc7137,83.39418254029536,frc687,frc832,frc5663,178.84406928082197,0.927948739618261,BLUE,True,0.005191384122597157
2018new_qm20,frc6844,frc6510,frc812,85.47204357365766,frc6508,frc3853,frc3737,146.63811469661292,0.8372183791490198,BLUE,True,0.026497856086872287
2018new_qm21,frc3473,frc7134,frc624,137.041631792102,frc1868,frc2980,frc3128,106.3775606397873,0.3055498667649474,BLUE,False,0.48226098755018226
2018new_qm22,frc6424,frc4468,frc604,140.2443457684287,frc5802,frc1251,frc6645,138.10712527426577,0.4856982858354336,RED,True,0.23590282486347858
2018new_qm23,frc4576,frc1723,frc5199,138.50374650130308,frc6474,frc6891,frc5654,113.04900975304139,0.33591960355893147,RED,True,0.11284198005518968
2018new_qm24,frc7067,frc6871,frc2367,93.41697118498169,frc3501,frc687,frc1619,173.78176227111692,0.8958281471040117,BLUE,True,0.010851774935783425
2018new_qm25,frc6508,frc2905,frc4270,85.16547681369241,frc3158,frc2403,frc1700,107.10956396100772,0.6427996754694205,BLUE,True,0.1275920718447513
2018new_qm26,frc812,frc832,frc5997,131.6056088072512,frc5098,frc1011,frc3472,143.42832415468274,0.5784818367237818,TIE,False,0.006159398695538352
2018new_qm27,frc604,frc118,frc6510,193.019861838377,frc1982,frc3473,frc3310,177.28479552166795,0.3962070232404021,RED,True,0.1569800052650205
2018new_qm28,frc5554,frc7134,frc5104,99.77733668205002,frc3853,frc5802,frc3481,180.45315804552692,0.8966027217662379,BLUE,True,0.010690997146150015
2018new_qm29,frc971,frc5726,frc7190,161.71538142071236,frc6814,frc968,frc6645,101.07550717916193,0.1647107913959141,RED,True,0.02712964480226833
2018new_qm30,frc5700,frc7128,frc6891,73.08517709358816,frc624,frc6424,frc5663,191.91580366906365,0.9601359640633985,BLUE,True,0.0015891413611546544
2018new_qm31,frc3737,frc7303,frc1868,118.17338718318112,frc4125,frc1678,frc1251,160.9552800608995,0.7586793894793201,BLUE,True,0.05823563706207367
2018new_qm32,frc2980,frc3164,frc6377,76.8300947195093,frc3140,frc2840,frc4468,122.51857989796578,0.7726393237299717,RED,False,0.596971524573908
2018new_qm33,frc3309,frc4513,frc3128,206.76983293747722,frc5199,frc6844,frc5849,93.2433378470547,0.045669201215904516,RED,True,0.0020856759396987745
2018new_qm34,frc1648,frc4061,frc5802,206.36572179046112,frc7137,frc7067,frc4270,54.7867668578575,0.01698302426617689,RED,True,0.00028842311322555306
2018new_qm35,frc2403,frc5997,frc1619,200.3924571043055,frc624,frc6814,frc6891,95.02943835839224,0.056199056736432704,RED,True,0.003158333978064782
2018new_qm36,frc5700,frc3481,frc6508,137.57961587134804,frc687,frc6645,frc4576,128.87354217417888,0.4419877984143738,BLUE,False,0.3113776171184375
2018new_qm37,frc6424,frc2840,frc5098,119.29517997141852,frc4468,frc3472,frc968,143.350749230073,0.6556728441257273,BLUE,True,0.11856119027246566
2018new_qm38,frc6871,frc2980,frc971,110.68656608649451,frc604,frc1868,frc5726,131.64483644757593,0.6367167060153891,RED,False,0.40540816371908744
2018new_qm39,frc7190,frc812,frc4513,166.71248279521623,frc2905,frc6474,frc7128,106.71294273397041,0.16708312537200382,RED,True,0.027916770784076745
2018new_qm40,frc3158,frc6377,frc5663,128.01950949393563,frc5849,frc6510,frc7134,94.0,0.28682660931802223,RED,True,0.08226950381287336
