Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018tur_qm60,frc987,frc6888,frc6131,122.8983512960395,frc5908,frc7063,frc5468,91.34452575664288,0.3005185349022588,RED,True,0.09031138981980015
2018tur_qm61,frc3593,frc4984,frc3512,174.55170502910977,frc2557,frc6941,frc2471,223.58964191260773,0.7880070052983057,BLUE,True,0.04494102980259259
2018tur_qm62,frc4603,frc6952,frc3218,107.85041175413295,frc4627,frc6445,frc6822,93.88944698608816,0.4076245053092303,BLUE,False,0.35090872671013423
2018tur_qm63,frc5584,frc3847,frc1296,165.72513616768018,frc2341,frc5986,frc842,147.12175739471752,0.3779892954749595,BLUE,False,0.3868973165437372
2018tur_qm64,frc5818,frc5716,frc1318,194.61185215424177,frc4941,frc2130,frc5045,172.15733862382936,0.3540685940308279,RED,True,0.12536456927896722
2018tur_qm65,frc568,frc7079,frc7057,73.97983846752746,frc7287,frc2231,frc2658,133.94720039689005,0.8327969421318834,BLUE,True,0.027956862560448756
2018tur_qm66,frc2122,frc4146,frc1806,208.2538058447746,frc2655,frc6314,frc3663,131.2254289912434,0.11280775038523636,RED,True,0.012725588546977792
2018tur_qm67,frc360,frc2478,frc5453,173.48833998899562,frc2046,frc2102,frc5449,179.36294944873194,0.5392411910585635,BLUE,True,0.21229868001713117
2018tur_qm69,frc1533,frc1538,frc3512,236.65475168319875,frc5344,frc2630,frc5584,146.81002065331336,0.08275236700299392,RED,True,0.006847954244598197
2018tur_qm70,frc7063,frc6445,frc568,66.95466122664946,frc3478,frc364,frc7079,183.01687212774797,0.9572001576244346,BLUE,True,0.0018318265073732475
2018tur_qm71,frc4146,frc3663,frc5045,123.10457798960482,frc1102,frc2341,frc4984,153.96601758969533,0.6955702700914483,RED,False,0.4838180006350904
2018tur_qm72,frc6941,frc5468,frc4941,173.25608784667563,frc2642,frc360,frc1806,196.96695365583295,0.6535862274900127,BLUE,True,0.12000250178460121
2018tur_qm73,frc5818,frc5986,frc4561,205.0749156117153,frc5453,frc4698,frc5908,133.49155306759332,0.1282422518429656,RED,True,0.01644607515775461
2018tur_qm74,frc2471,frc842,frc987,238.7610076150084,frc2658,frc5716,frc6952,104.32607625390091,0.0266126917116408,RED,True,0.0007082353601388349
