Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018carv_qm46,frc100,frc4911,frc1425,170.7211813119606,frc4501,frc7111,frc932,74.55722066724582,0.070783392597306,RED,True,0.005010288667584353
2018carv_qm47,frc5805,frc2811,frc6988,152.15531504966685,frc1410,frc1690,frc341,168.77613449666615,0.6094521391787184,BLUE,True,0.1525276315920791
2018carv_qm48,frc6832,frc6413,frc1622,86.98120692464971,frc5499,frc6800,frc6838,116.79811982755857,0.6896161410198971,BLUE,True,0.0963381399153804
2018carv_qm49,frc108,frc1369,frc4171,75.34241985443705,frc3991,frc5803,frc5026,163.82873112672425,0.9144447121658785,BLUE,True,0.007319707276379374
2018carv_qm50,frc3753,frc175,frc3132,114.07899353425796,frc2429,frc2928,frc801,75.43550852162568,0.26218357016088567,RED,True,0.06874022446230806
2018carv_qm51,frc4192,frc4265,frc1477,128.39806074281643,frc1466,frc2723,frc343,119.42100809445688,0.4401991618146238,RED,True,0.19377530206229737
2018carv_qm52,frc5006,frc6902,frc1378,81.00975474696781,frc4499,frc2910,frc6846,122.67479188444344,0.7531623402682571,BLUE,True,0.060928830261843675
2018carv_qm53,frc1414,frc16,frc5987,197.12342912782185,frc7123,frc1421,frc4306,132.95140320754118,0.15210863364140642,RED,True,0.023137036428255597
2018carv_qm54,frc3238,frc342,frc2415,131.15063524420768,frc3229,frc418,frc3145,139.92923601235503,0.558491076728214,RED,False,0.3119122827850398
2018carv_qm55,frc5458,frc580,frc100,81.25553128076447,frc2556,frc6502,frc7301,127.29689081845925,0.7742947468844029,BLUE,True,0.050942861283975745
2018carv_qm56,frc2152,frc4013,frc6985,90.70318798700258,frc4944,frc5829,frc4795,123.83706061836384,0.7082984662415511,BLUE,True,0.08508978479703148
2018carv_qm57,frc3834,frc1769,frc5805,72.17279287391827,frc5026,frc744,frc4501,112.23393861236151,0.7450923678468151,BLUE,True,0.06497790092994343
2018carv_qm58,frc1421,frc4171,frc2723,106.49399175433527,frc2429,frc6988,frc1425,129.0501552497271,0.6465535995942121,BLUE,True,0.12492435795980854
2018carv_qm59,frc6413,frc3753,frc4911,103.2890369556479,frc4499,frc6902,frc3991,80.86622611395302,0.35426274560411486,RED,True,0.1255020929229658
2018carv_qm60,frc4192,frc5499,frc3238,115.33860447577513,frc5987,frc1410,frc3132,137.01037658551533,0.6411238575360374,BLUE,True,0.12879208562981437
2018carv_qm61,frc801,frc2556,frc4795,133.83345086937305,frc1622,frc343,frc341,152.9165277078879,0.6250256299538111,BLUE,True,0.14060577819153625
2018carv_qm62,frc580,frc6838,frc3145,96.62532695364028,frc4944,frc7111,frc1769,67.02311924292644,0.3116156549591996,BLUE,False,0.47387300649725184
2018carv_qm63,frc4501,frc1414,frc175,112.95114691625172,frc6846,frc108,frc744,88.64257187832274,0.3427994253517835,RED,True,0.11751144602151298
2018carv_qm64,frc342,frc2910,frc6502,193.80620588921028,frc1466,frc2152,frc3834,66.63264301386616,0.03214030872175989,RED,True,0.0010329994447300346
2018carv_qm65,frc7301,frc6832,frc5803,112.88708266615089,frc6985,frc5006,frc2928,123.04864204155618,0.5676005457128875,BLUE,True,0.18696928806779267
2018carv_qm66,frc1378,frc3229,frc1369,114.51743685299431,frc1477,frc932,frc5829,129.62920515616133,0.5997938421929158,RED,False,0.35975265313254035
2018carv_qm67,frc5458,frc16,frc4306,140.96603532799293,frc4013,frc2811,frc418,146.23805345651306,0.53523010073169,RED,False,0.286471260729255
2018carv_qm68,frc6800,frc100,frc4265,112.64971382105985,frc7123,frc2415,frc1690,159.8839888952054,0.7798276123762636,BLUE,True,0.04847588027193682
2018carv_qm69,frc744,frc1421,frc4499,149.168271012709,frc1622,frc1466,frc342,134.380266838429,0.4022887530462045,BLUE,False,0.35725873473506115
2018carv_qm70,frc6985,frc6838,frc6902,92.0,frc2723,frc5805,frc175,137.0430457608029,0.7695892871577293,BLUE,True,0.05308909659248331
