Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018dar_qm75,frc1519,frc3536,frc3535,186.99343951578663,frc2791,frc6193,frc177,222.62603481035626,0.7219260944892791,RED,False,0.5211772859045436
2018dar_qm76,frc4645,frc5406,frc1018,163.91967729261304,frc4946,frc865,frc51,163.65343997675024,0.49821793174741,RED,True,0.24822110751466692
2018dar_qm77,frc548,frc365,frc5443,114.94701994373469,frc4028,frc5234,frc234,155.679113713399,0.7484892423397173,BLUE,True,0.06325766121884947
2018dar_qm79,frc977,frc6947,frc3542,95.64905309408746,frc857,frc1625,frc176,180.6444204272413,0.9068433139562351,BLUE,True,0.008678168154656586
2018dar_qm80,frc2501,frc5914,frc6193,136.50699691865736,frc2791,frc4122,frc2481,201.03331972874662,0.8491107617532019,BLUE,True,0.022767562218699005
2018dar_qm81,frc4458,frc3535,frc865,140.90393259879627,frc1391,frc51,frc56,173.39664933176448,0.7047390325974512,BLUE,True,0.08717903887148899
2018dar_qm82,frc2451,frc125,frc4946,232.92662183764674,frc2194,frc4198,frc494,185.3774386570309,0.21872815707194357,RED,True,0.04784200669608882
2018dar_qm83,frc4905,frc234,frc6936,103.52752282760066,frc3274,frc3117,frc1018,130.80997553078208,0.6749077617407543,RED,False,0.4555004868579148
2018dar_qm84,frc5443,frc5036,frc1418,129.54367553611112,frc365,frc250,frc6823,132.11493544416905,0.5172040915888312,BLUE,True,0.23309188917856571
2018dar_qm85,frc3536,frc5740,frc78,168.6283803662763,frc977,frc1711,frc247,118.27577208820668,0.20617248401356994,RED,True,0.04250709316432575
2018dar_qm86,frc6590,frc4645,frc3844,94.47935963388352,frc111,frc3130,frc4028,165.98364338518888,0.871520858537183,BLUE,True,0.01650688979102255
2018dar_qm87,frc4917,frc1519,frc3504,219.78257557640347,frc3695,frc5883,frc5406,223.61150225644627,0.5256067329377926,RED,False,0.27626243770954
2018dar_qm88,frc157,frc177,frc3572,153.41201090644688,frc578,frc6869,frc2337,188.0411916055945,0.7165008233464776,BLUE,True,0.08037178316322512
2018dar_qm89,frc2834,frc3461,frc5339,116.99034166459265,frc772,frc548,frc5234,133.78104203316968,0.6105342177906705,RED,False,0.3727520310932659
2018dar_qm90,frc5434,frc1391,frc1711,152.7947422382918,frc5492,frc1018,frc365,142.59834204099604,0.4321705224712747,BLUE,False,0.32243031555054524
2018dar_qm91,frc3536,frc3274,frc494,212.4190228102969,frc3130,frc4198,frc4458,154.90334366508463,0.17654415707427842,RED,True,0.031167839397067493
2018dar_qm92,frc5883,frc6936,frc6823,140.35046312132044,frc6947,frc51,frc6193,116.63929493528997,0.34641193950641497,BLUE,False,0.42717735281976627
2018dar_qm93,frc578,frc3542,frc6590,143.7580864652164,frc2194,frc247,frc1519,158.7532939242741,0.5990444820058727,BLUE,True,0.16076532740993896
2018dar_qm94,frc3117,frc857,frc5740,96.69142232833602,frc177,frc3695,frc3461,178.049761954194,0.8982845920003196,BLUE,True,0.010346024224541442
2018dar_qm95,frc56,frc2337,frc2451,242.06857758558274,frc5443,frc78,frc5914,126.55558596541904,0.04340634087162893,RED,True,0.0018841104278640441
2018dar_qm96,frc865,frc5036,frc4917,205.65709681199388,frc3572,frc5492,frc234,122.45672685900435,0.09729685314473811,RED,True,0.009466677631868734
2018dar_qm97,frc157,frc2791,frc5234,155.91685846966385,frc250,frc111,frc977,106.92998561674237,0.21222147822780857,RED,True,0.04503795582119623
2018dar_qm98,frc2834,frc1625,frc5406,215.20151497162814,frc2481,frc1418,frc5434,189.870570878382,0.3366593859267809,RED,True,0.11333954213259721
