2018iri
Match Key,Red 1,Red 2,Red 3,Blue 1,Blue 2,Blue 3,Red DP,Blue DP,Prediction,Blue Win %,Winner,Correct,Component Brier Score
2018iri_qm89,2834,865,1102,2771,1706,2481,73.03587100953088,81.7796987985591,BLUE,0.7058609283570909,BLUE,True,0.0865177934669524
2018iri_qm90,2590,1747,708,1218,3641,6800,80.91659051617852,62.92566923701224,RED,0.14171548529457711,RED,True,0.020083278772277502
2018iri_qm91,319,195,3707,217,3478,33,104.22437421018138,86.79523151167088,RED,0.14869500173262745,RED,True,0.02211020354026608
2018iri_qm92,2655,2451,1533,245,1746,4967,86.05636729171732,61.96535438672919,RED,0.08227662175696708,RED,True,0.0067694424877390285
2018iri_qm93,133,624,3357,2337,302,469,94.68450061567381,73.97512492151675,RED,0.11172258624811998,BLUE,False,0.7890367637817287
2018iri_qm94,5254,1806,2168,20,88,1731,76.28798672530205,63.74140860000737,RED,0.2216515084869635,BLUE,False,0.6058263742406195
2018iri_qm95,708,340,2826,1619,4499,2834,69.22702655706031,72.03553966844544,BLUE,0.5698323001444553,RED,False,0.32470885028792057
2018iri_qm96,225,494,118,1720,2481,2013,100.39544961961626,63.111870576639014,RED,0.023372426669574432,RED,True,0.0005462703284246342
2018iri_qm97,868,6800,3940,865,3707,2655,59.89948554387509,83.10882179668984,BLUE,0.9108081201104365,BLUE,True,0.007955191438234314
2018iri_qm98,217,1706,4028,3847,4265,2337,83.0295901957706,66.47358819086921,RED,0.1601031195527576,RED,True,0.025633008890524594
2018iri_qm99,3452,694,1533,302,319,2590,92.59418044472542,96.92641019468073,BLUE,0.6067592088515753,BLUE,True,0.15463831982303897
2018iri_qm100,1747,195,5254,2451,2791,133,86.72825263818704,80.98199494145312,RED,0.36002131748295424,RED,True,0.12961534904216213
2018iri_qm101,1102,384,2614,1710,245,2363,81.27771391948801,58.309268476482735,RED,0.09117050308865325,RED,True,0.008312060633438131
2018iri_qm102,1640,2056,20,624,33,4967,79.76463427495227,73.1747933202939,RED,0.3408014424483354,RED,True,0.11614562317486606
2018iri_qm103,3357,1746,2468,4587,67,1218,70.55552116692,77.68421564294339,BLUE,0.6712117379218638,BLUE,True,0.10810172128036115
2018iri_qm104,5406,3478,3641,359,4944,234,86.78816284727583,66.62211174277603,RED,0.11723571190289937,RED,True,0.013744212145379622
2018iri_qm105,3538,2771,469,1741,1024,829,74.36475588209332,68.42844869279124,RED,0.35564931785396575,RED,True,0.12648643728999115
2018iri_qf1m1,2168,195,2056,3538,2655,1533,98.14148438324025,90.8060919167862,RED,0.3242378725633861,RED,True,0.1051301980044306
2018iri_qf2m1,33,5406,2337,118,2614,1747,87.07084257750483,91.9211296550943,BLUE,0.6190631933801093,BLUE,True,0.14511285063776
2018iri_qf3m1,1619,319,2481,225,2590,1024,98.1164858574846,92.76412258800227,RED,0.3691563210818676,BLUE,False,0.3979637472309637
2018iri_qf4m1,4028,3707,217,1706,302,3357,90.61944255531378,91.83099230937168,BLUE,0.5302856670176422,RED,False,0.2812028886443457
2018iri_qf1m2,2168,195,2056,3538,67,1533,98.14148438324025,100.50552566729388,BLUE,0.5588928201438801,RED,False,0.3123611844083795
2018iri_qf2m2,33,5406,2337,118,2614,1747,87.07084257750483,91.9211296550943,BLUE,0.6190631933801093,RED,False,0.3832392373979786
2018iri_qf3m2,1619,319,2481,225,2590,1024,98.1164858574846,92.76412258800227,RED,0.3691563210818676,BLUE,False,0.3979637472309637
2018iri_qf4m2,4028,3707,217,2771,302,3357,90.61944255531378,89.60888173236785,RED,0.4747291347426782,BLUE,False,0.27590948188817555
2018iri_qf2m3,33,5406,2337,118,2614,4587,87.07084257750483,87.35671517159285,BLUE,0.5071543592198114,BLUE,True,0.24289682563603465
2018iri_qf4m3,4028,3707,217,2771,302,3357,90.61944255531378,89.60888173236785,RED,0.4747291347426782,BLUE,False,0.27590948188817555
2018iri_sf1m1,2168,195,2056,118,2614,4587,98.14148438324025,87.35671517159285,RED,0.2535648600751274,RED,True,0.06429513826491894
2018iri_sf2m1,225,2590,1024,2771,302,3357,92.76412258800227,89.60888173236785,RED,0.42168046241605806,RED,True,0.17781441238342055
2018iri_sf1m2,2168,195,2056,118,2614,4587,98.14148438324025,87.35671517159285,RED,0.2535648600751274,RED,True,0.06429513826491894
2018iri_sf2m2,225,2590,1024,2771,1706,3357,92.76412258800227,87.44653081304921,RED,0.3699673581272202,RED,True,0.13687584607963482
2018iri_f1m1,2168,195,2056,225,2590,1024,98.14148438324025,92.76412258800227,RED,0.3685736923481801,RED,True,0.13584656669117093
2018iri_f1m2,2168,195,2056,225,2590,1024,98.14148438324025,92.76412258800227,RED,0.3685736923481801,BLUE,False,0.39869918199481064
2018iri_f1m3,2168,195,2056,225,2590,1024,98.14148438324025,92.76412258800227,RED,0.3685736923481801,RED,True,0.13584656669117093
Average,,,,,,,,,,,% Correct->,0.6475409836065574,0.21156298191333484,<-Brier Score

Predicted Rankings
Rank,Team,Proj. Wins,Proj. Losses,Proj Win %,Real Wins,Real Losses,Real Ties,Real Win %
1,frc2056,15,1,0.9375,9,0,0,1.0
2,frc195,13,3,0.8125,8,1,0,0.8888888888888888
3,frc118,11,3,0.7857142857142857,5,4,0,0.5555555555555556
4,frc2168,11,5,0.6875,3,6,0,0.3333333333333333
5,frc67,9,1,0.9,5,4,0,0.5555555555555556
6,frc1619,9,2,0.8181818181818182,6,3,0,0.6666666666666666
7,frc217,9,3,0.75,7,2,0,0.7777777777777778
8,frc3707,9,3,0.75,6,3,0,0.6666666666666666
9,frc2614,9,5,0.6428571428571429,7,2,0,0.7777777777777778
10,frc2590,9,7,0.5625,6,3,0,0.6666666666666666
11,frc1806,8,1,0.8888888888888888,5,4,0,0.5555555555555556
12,frc1747,8,3,0.7272727272727273,4,5,0,0.4444444444444444
13,frc319,8,3,0.7272727272727273,8,1,0,0.8888888888888888
14,frc3538,8,3,0.7272727272727273,5,4,0,0.5555555555555556
15,frc4028,8,4,0.6666666666666666,7,2,0,0.7777777777777778
16,frc3357,8,6,0.5714285714285714,4,5,0,0.4444444444444444
17,frc225,8,8,0.5,5,4,0,0.5555555555555556
18,frc133,7,2,0.7777777777777778,3,6,0,0.3333333333333333
19,frc1640,7,2,0.7777777777777778,4,5,0,0.4444444444444444
20,frc868,7,2,0.7777777777777778,3,6,0,0.3333333333333333
21,frc1706,7,4,0.6363636363636364,5,4,0,0.5555555555555556
22,frc2481,7,4,0.6363636363636364,6,3,0,0.6666666666666666
23,frc2771,7,6,0.5384615384615384,7,2,0,0.7777777777777778
24,frc3452,6,3,0.6666666666666666,3,6,0,0.3333333333333333
25,frc359,6,3,0.6666666666666666,3,6,0,0.3333333333333333
26,frc384,6,3,0.6666666666666666,6,3,0,0.6666666666666666
27,frc2655,6,4,0.6,5,4,0,0.5555555555555556
28,frc1533,6,5,0.5454545454545454,5,4,0,0.5555555555555556
29,frc1102,5,4,0.5555555555555556,4,5,0,0.4444444444444444
30,frc3641,5,4,0.5555555555555556,5,4,0,0.5555555555555556
31,frc494,5,4,0.5555555555555556,4,5,0,0.4444444444444444
32,frc5254,5,4,0.5555555555555556,5,4,0,0.5555555555555556
33,frc624,5,4,0.5555555555555556,3,6,0,0.3333333333333333
34,frc4587,5,7,0.4166666666666667,3,6,0,0.3333333333333333
35,frc5406,5,7,0.4166666666666667,6,3,0,0.6666666666666666
36,frc302,5,8,0.38461538461538464,7,2,0,0.7777777777777778
37,frc1024,5,11,0.3125,6,3,0,0.6666666666666666
38,frc1710,4,5,0.4444444444444444,5,4,0,0.5555555555555556
39,frc2834,4,5,0.4444444444444444,2,7,0,0.2222222222222222
40,frc340,4,5,0.4444444444444444,3,6,0,0.3333333333333333
41,frc4265,4,5,0.4444444444444444,3,6,0,0.3333333333333333
42,frc694,4,5,0.4444444444444444,6,3,0,0.6666666666666666
43,frc829,4,5,0.4444444444444444,1,8,0,0.1111111111111111
44,frc865,4,5,0.4444444444444444,5,4,0,0.5555555555555556
45,frc33,4,8,0.3333333333333333,6,3,0,0.6666666666666666
46,frc1720,3,6,0.3333333333333333,2,7,0,0.2222222222222222
47,frc1741,3,6,0.3333333333333333,1,8,0,0.1111111111111111
48,frc20,3,6,0.3333333333333333,5,4,0,0.5555555555555556
49,frc2791,3,6,0.3333333333333333,5,4,0,0.5555555555555556
50,frc2826,3,6,0.3333333333333333,4,5,0,0.4444444444444444
51,frc3847,3,6,0.3333333333333333,4,5,0,0.4444444444444444
52,frc3940,3,6,0.3333333333333333,4,5,0,0.4444444444444444
53,frc469,3,6,0.3333333333333333,6,3,0,0.6666666666666666
54,frc4944,3,6,0.3333333333333333,5,4,0,0.5555555555555556
55,frc708,3,6,0.3333333333333333,5,3,0,0.5555555555555556
56,frc2337,3,9,0.25,5,4,0,0.5555555555555556
57,frc1218,2,7,0.2222222222222222,4,5,0,0.4444444444444444
58,frc1746,2,7,0.2222222222222222,3,6,0,0.3333333333333333
59,frc2013,2,7,0.2222222222222222,2,7,0,0.2222222222222222
60,frc2363,2,7,0.2222222222222222,2,7,0,0.2222222222222222
61,frc245,2,7,0.2222222222222222,4,5,0,0.4444444444444444
62,frc2451,2,7,0.2222222222222222,4,5,0,0.4444444444444444
63,frc2468,2,7,0.2222222222222222,2,7,0,0.2222222222222222
64,frc3478,2,7,0.2222222222222222,5,4,0,0.5555555555555556
65,frc4499,2,7,0.2222222222222222,2,7,0,0.2222222222222222
66,frc88,2,7,0.2222222222222222,5,4,0,0.5555555555555556
67,frc1731,1,8,0.1111111111111111,3,6,0,0.3333333333333333
68,frc234,1,8,0.1111111111111111,2,7,0,0.2222222222222222
69,frc4967,1,8,0.1111111111111111,3,6,0,0.3333333333333333
70,frc6800,1,8,0.1111111111111111,3,6,0,0.3333333333333333
