Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2019roe_qm1,frc3737,frc972,frc5842,119.4564593684959,frc4965,frc231,frc585,103.57739925208926,0.3952850953197745,
2019roe_qm2,frc5190,frc3859,frc1771,199.45395520567496,frc1658,frc1410,frc3243,140.94408714731532,0.17270769295106358,
2019roe_qm3,frc2412,frc2813,frc7906,80.01789369644065,frc2898,frc4005,frc7525,123.70021266481717,0.7630656772870866,
2019roe_qm4,frc4276,frc7565,frc3991,105.87598086092085,frc1251,frc6829,frc4610,158.6250925720879,0.8041312412630657,
2019roe_qm5,frc2485,frc7459,frc7492,73.04385489464997,frc148,frc2557,frc5411,158.71292379156108,0.9083559830113872,
2019roe_qm6,frc2907,frc7403,frc4639,79.24671460189464,frc1369,frc3881,frc6803,124.19835080358668,0.7691550200288122,
2019roe_qm7,frc6026,frc6304,frc6364,146.0,frc5427,frc1912,frc2642,94.60504227126933,0.20164233272458731,
2019roe_qm8,frc568,frc3366,frc1566,77.4982375417754,frc1533,frc7458,frc2341,155.91386242336827,0.8908564362177382,
2019roe_qm9,frc359,frc4941,frc2429,161.36661034464134,frc3647,frc1318,frc4336,183.90931066126646,0.6464712207137471,
2019roe_qm10,frc3847,frc6901,frc2655,189.47659190817876,frc6695,frc7425,frc6647,154.9098476861114,0.28383886545653775,
2019roe_qm11,frc1296,frc5550,frc7498,140.09746533284732,frc2415,frc294,frc5332,149.3602393059027,0.5616851028232295,
2019roe_qm12,frc5059,frc1912,frc2557,81.77771358844828,frc972,frc2412,frc1410,142.03984187711825,0.8338930090571549,
2019roe_qm13,frc1533,frc4610,frc7906,141.06735245511305,frc1369,frc3737,frc7459,104.30190836402014,0.27202613185714014,
2019roe_qm14,frc4639,frc1566,frc6803,106.71294273397041,frc2642,frc2813,frc5190,168.3786582351558,0.8390333144407035,
2019roe_qm15,frc2485,frc2341,frc3647,161.93378119443975,frc5427,frc7565,frc3243,43.3656469171878,0.04013390477012864,
2019roe_qm16,frc4941,frc3366,frc2898,129.15624607694042,frc1251,frc294,frc585,121.20643196438145,0.44698742642368505,
2019roe_qm17,frc1771,frc4965,frc3847,188.65860061822508,frc4336,frc2655,frc5332,143.76795835657566,0.23113506751326315,
2019roe_qm18,frc6364,frc7498,frc7403,135.17523156066022,frc7492,frc7425,frc3859,111.81514916804699,0.34854327448860645,
2019roe_qm19,frc3881,frc5411,frc6647,139.31368896371345,frc3991,frc5842,frc359,168.22202106596725,0.6843852733648395,
2019roe_qm20,frc5059,frc7458,frc1318,116.77364929438528,frc1658,frc2907,frc5550,134.4802977019815,0.6163494897025981,
2019roe_qm21,frc6304,frc6901,frc4276,142.90946975762208,frc568,frc148,frc7525,126.66224948115226,0.39293132771876477,
2019roe_qm22,frc4005,frc231,frc1296,153.65603395861666,frc6829,frc6026,frc6695,153.05059444588622,0.4959475422362484,
2019roe_qm23,frc1771,frc2429,frc972,126.25146341169011,frc2415,frc1251,frc1533,177.48340435213936,0.7976541188234291,
2019roe_qm24,frc3847,frc3366,frc2813,141.81595186728208,frc7906,frc2485,frc7498,109.10712527426577,0.29405839623173935,
2019roe_qm25,frc3991,frc5332,frc2907,119.5286117605477,frc3647,frc2557,frc1566,154.44864744189766,0.718079991775113,
2019roe_qm26,frc4941,frc5411,frc1912,105.47788558313974,frc3859,frc4639,frc7525,76.33095362738482,0.314236462074162,
2019roe_qm27,frc2341,frc5842,frc2898,126.77807369817947,frc1318,frc6364,frc6901,142.5686777175157,0.6041486476088513,
2019roe_qm28,frc1369,frc7492,frc5550,104.52438559078232,frc568,frc2429,frc1410,95.13088055564155,0.43745334623509136,
2019roe_qm29,frc3243,frc1296,frc3737,109.81171772646931,frc2655,frc6803,frc359,214.15573897012797,0.9423361945366845,
2019roe_qm30,frc6304,frc5190,frc3881,169.4482683277815,frc6829,frc4276,frc5059,155.15528103341003,0.40547972502657725,
2019roe_qm31,frc1658,frc4336,frc7425,141.4744822603996,frc7565,frc585,frc7459,27.610015965572785,0.04527643463544974,
2019roe_qm32,frc7458,frc6647,frc4965,136.16050159339196,frc6026,frc4610,frc5427,117.61894616297249,0.3783785509227066,
2019roe_qm33,frc2412,frc6695,frc2642,134.32539533691664,frc148,frc7403,frc294,176.28838436452787,0.7546424192432197,
2019roe_qm34,frc231,frc568,frc2415,118.5631191834053,frc3847,frc3991,frc4005,172.594562200905,0.8094825010431643,
2019roe_qm35,frc2907,frc7498,frc1912,141.95477996238114,frc6901,frc7906,frc5842,81.90215369739619,0.1668854158298974,
2019roe_qm36,frc1251,frc1369,frc4941,133.34781745574466,frc2485,frc1296,frc6304,118.15337818553198,0.3996749555310793,
2019roe_qm37,frc2557,frc4276,frc6803,132.64637838914325,frc1566,frc4610,frc6364,142.2532992457847,0.5639523056218044,
2019roe_qm38,frc7565,frc2655,frc2813,107.48849988466456,frc5550,frc5427,frc972,81.07615096441626,0.33022431141193315,
2019roe_qm39,frc2341,frc1410,frc6829,176.0847360602736,frc7458,frc2642,frc5411,117.41209221833869,0.17208588255893906,
2019roe_qm40,frc2415,frc5059,frc7403,97.58905142270672,frc4336,frc6647,frc3243,127.38432994651099,0.6894921426687383,
2019roe_qm41,frc7525,frc3881,frc1533,136.21555180984961,frc6026,frc1658,frc2898,153.8315478641222,0.6157753975784261,
2019roe_qm42,frc4639,frc585,frc1318,80.60017755285125,frc4965,frc7459,frc6695,85.24089916031275,0.5310230524131851,
2019roe_qm43,frc7492,frc5190,frc231,184.0458144747169,frc7425,frc3647,frc2412,171.99783299659725,0.42004818026033,
2019roe_qm44,frc2429,frc148,frc4005,169.41954322014132,frc3366,frc3737,frc3859,121.30317598851326,0.21614417961662896,
2019roe_qm45,frc294,frc359,frc6901,198.67425571407495,frc5332,frc1771,frc7403,117.28026797632066,0.10162823351876496,
2019roe_qm46,frc1912,frc7458,frc2898,104.84130261109001,frc3243,frc4941,frc4276,119.17873089306147,0.5948070807273607,
2019roe_qm47,frc3881,frc2655,frc2485,132.72939904497733,frc4610,frc585,frc2642,111.102710565439,0.3591539196519992,
2019roe_qm48,frc5190,frc1318,frc5427,162.09601147176127,frc7498,frc3847,frc1533,231.86358817669736,0.8662237026739636,
2019roe_qm49,frc2813,frc2907,frc1251,122.03264099574342,frc6364,frc1410,frc231,181.67057127351904,0.831565143374635,
2019roe_qm50,frc7425,frc1296,frc294,149.49670159031814,frc5411,frc5842,frc568,75.50789627908212,0.12121287201040255,
2019roe_qm51,frc4005,frc1566,frc4965,123.94896452079922,frc6304,frc5550,frc1771,149.24414735146422,0.6631267561770087,
2019roe_qm52,frc2412,frc3737,frc2341,137.76628770445006,frc7459,frc2415,frc4639,79.81531846256773,0.174856241605928,
2019roe_qm53,frc6803,frc6695,frc3859,127.94896452079922,frc359,frc5059,frc4336,170.06873768598464,0.7554188369530886,
2019roe_qm54,frc3991,frc7525,frc3647,152.0846258876804,frc148,frc972,frc1369,171.7345971025813,0.6285761102994621,
2019roe_qm55,frc7906,frc3366,frc7565,50.00975474696782,frc5332,frc7492,frc6026,111.84883110616147,0.8396592070441133,
2019roe_qm56,frc6647,frc6829,frc2557,160.4972565601331,frc1912,frc1658,frc2429,100.69831061351866,0.1678318909136978,
2019roe_qm57,frc1410,frc5427,frc2415,142.65788632689708,frc4276,frc2898,frc7425,148.69533529133327,0.5403242665599944,
2019roe_qm58,frc5550,frc1533,frc2412,149.60080249242412,frc7498,frc2341,frc359,207.6186422930046,0.8254019309561872,
2019roe_qm59,frc5411,frc4336,frc4610,127.89072362347365,frc231,frc1318,frc6304,158.24947951330844,0.692712823008723,
2019roe_qm60,frc1296,frc5332,frc7458,104.9681091440113,frc585,frc7403,frc5190,111.81738513304154,0.5457179967806947,
2019roe_qm61,frc7565,frc3847,frc1658,146.87430340670872,frc3366,frc4639,frc148,148.49008819327776,0.5108136680693479,
2019roe_qm62,frc3737,frc1771,frc2655,198.69023747680552,frc2813,frc3991,frc5059,102.18498630762807,0.07018472357933218,
2019roe_qm63,frc3859,frc2557,frc3881,94.48090157545084,frc6901,frc6695,frc1251,125.36688121082798,0.6957093821175776,
2019roe_qm64,frc5842,frc4005,frc6647,156.47438441358304,frc6803,frc7492,frc4941,131.67268118069148,0.3398311216472164,
