Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018cars_qm47,frc6880,frc4145,frc1100,161.07184834322703,frc2771,frc5484,frc4230,133.63076613920083,0.32416106807096784,RED,True,0.10508039805291064
2018cars_qm48,frc2832,frc3015,frc1885,180.35991247406972,frc5546,frc2586,frc1731,192.11934092368463,0.5780686039862092,BLUE,True,0.17802610294214638
2018cars_qm49,frc6548,frc5505,frc3624,165.81796336902596,frc2537,frc5404,frc6334,151.21921596713898,0.40350777671607335,RED,True,0.1628185258703485
2018cars_qm50,frc191,frc7225,frc5846,120.37538748273866,frc1507,frc7028,frc25,167.62996119520915,0.7799209119265134,BLUE,True,0.04843480500725749
2018cars_qm51,frc6909,frc2846,frc3276,132.41613072097297,frc4253,frc4361,frc2502,179.1173917564201,0.7773675407946629,BLUE,True,0.049565211891816105
2018cars_qm52,frc2987,frc2338,frc467,118.90950268094281,frc225,frc862,frc5050,222.40317347750909,0.9410865073801866,BLUE,True,0.0034707996126648053
2018cars_qm53,frc5016,frc2137,frc3359,97.28642137263122,frc2234,frc1816,frc71,128.67807420302742,0.698567944948556,BLUE,True,0.09086128381253676
2018cars_qm54,frc190,frc4130,frc4004,112.1946925643029,frc103,frc3936,frc5254,148.79913915156357,0.7271194133025616,RED,False,0.5287026412014614
2018cars_qm55,frc3357,frc217,frc3604,255.03577240530674,frc1918,frc3940,frc422,204.73758911735706,0.2064110773770977,RED,True,0.04260553286397422
2018cars_qm56,frc384,frc2225,frc272,151.06320672220738,frc3990,frc133,frc5123,168.76875931451278,0.6163425519485881,BLUE,True,0.1471930374453218
2018cars_qm57,frc1640,frc3044,frc225,217.36693947498105,frc6806,frc4967,frc2604,88.68130245123423,0.03090451646666133,RED,True,0.0009550891380381414
2018cars_qm58,frc2771,frc191,frc6334,163.44153332995734,frc1885,frc2987,frc4476,194.53634386484504,0.6968917491555985,RED,False,0.4856581100411496
2018cars_qm59,frc2832,frc5546,frc1816,139.39605147026742,frc5404,frc1507,frc1736,166.48604883208827,0.6737761723625629,RED,False,0.4539743304435461
2018cars_qm60,frc422,frc5050,frc3276,197.6766877636112,frc4130,frc6548,frc2234,124.68549489675942,0.1240869715524661,RED,True,0.015397576509062533
2018cars_qm61,frc3359,frc4253,frc1918,198.07190262370165,frc4145,frc2338,frc272,146.69175251904394,0.20170616395269783,RED,True,0.04068537657651262
2018cars_qm62,frc103,frc6880,frc25,183.41676502126074,frc2502,frc3357,frc384,236.39491254383893,0.8050952970545572,BLUE,True,0.037987843230251304
2018cars_qm63,frc3936,frc4967,frc1100,132.73346599740995,frc5123,frc862,frc5505,140.75301886656717,0.5534740809423445,BLUE,True,0.1993853963902839
2018cars_qm64,frc7028,frc3044,frc3604,111.77553481185207,frc217,frc190,frc71,184.21002803318908,0.8742838918853822,BLUE,True,0.01580453983948626
2018cars_qm65,frc2586,frc6909,frc5484,112.89001236337796,frc2225,frc5846,frc2846,134.93788642075555,0.6434374611056133,BLUE,True,0.12713684414281104
2018cars_qm66,frc2537,frc467,frc3940,126.84798779625982,frc7225,frc3990,frc5254,168.63468080332095,0.7537673912374623,BLUE,True,0.060630497618004965
2018cars_qm67,frc1731,frc88,frc4361,183.8978285717036,frc4230,frc5016,frc1640,138.00730088144837,0.2264117967985526,RED,True,0.05126230172954908
2018cars_qm68,frc6806,frc133,frc3624,160.5762720410979,frc3015,frc2137,frc4004,139.7480950925857,0.3640893600506779,BLUE,False,0.40438234200075646
2018cars_qm69,frc272,frc2604,frc2234,75.10885171386181,frc5505,frc4145,frc2502,196.28278909983678,0.962469221064153,BLUE,True,0.0014085593675314167
2018cars_qm70,frc2225,frc2338,frc2832,122.54549075667663,frc25,frc3604,frc2771,238.53719757884102,0.9571227557881392,BLUE,True,0.0018384580712035494
2018cars_qm71,frc3357,frc71,frc3990,237.68103689307935,frc6548,frc2586,frc1736,162.20702637001807,0.11704046231987206,RED,True,0.01369846982004939
2018cars_qm72,frc5016,frc3276,frc4476,159.74143164138758,frc384,frc862,frc1507,192.7926208040689,0.7078408609125603,BLUE,True,0.08535696255231395
