Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2019carv_qm1,frc1746,frc364,frc3931,184.28433020736256,frc4079,frc2584,frc442,115.16791550043436,0.13580952614332478,
2019carv_qm2,frc1261,frc2990,frc368,177.09596073003652,frc330,frc7895,frc7088,122.06126627309153,0.18640933225442394,
2019carv_qm3,frc386,frc1339,frc3309,161.5439356097927,frc5526,frc2375,frc6443,137.84467673645906,0.34648413700715175,
2019carv_qm4,frc7529,frc2183,frc4400,82.983555384814,frc6608,frc1515,frc7767,112.93189371360553,0.6903688256602845,
2019carv_qm5,frc5572,frc2147,frc5515,142.56576848632227,frc6014,frc4188,frc5126,108.10699634128395,0.2844268724267605,
2019carv_qm6,frc4561,frc687,frc7725,134.09782268227738,frc4775,frc4290,frc6390,145.06087123934833,0.5728594667010657,
2019carv_qm7,frc7108,frc3024,frc587,146.55235349228116,frc2881,frc1785,frc4534,144.1838520315526,0.48415160100550203,
2019carv_qm8,frc5242,frc7419,frc7891,106.3786514484662,frc1939,frc3792,frc2080,135.42588546794082,0.685188032371354,
2019carv_qm9,frc4911,frc7796,frc2102,156.11107517011368,frc2486,frc2811,frc3481,105.11604999974048,0.20337162637383752,
2019carv_qm10,frc4255,frc5006,frc2643,85.56453672747169,frc7179,frc7567,frc118,161.74424863556186,0.8848980609764469,
2019carv_qm11,frc1678,frc5892,frc2905,187.61580874048818,frc2662,frc3240,frc3132,114.51067553707195,0.12375577652069925,
2019carv_qm12,frc5126,frc7426,frc1339,110.8364138349751,frc3039,frc1261,frc364,190.65197401836798,0.8944478431609076,
2019carv_qm13,frc7725,frc587,frc7767,143.96976348437462,frc5572,frc7895,frc5526,82.9464248378923,0.16330310806774995,
2019carv_qm14,frc2183,frc2080,frc2811,104.17441506905553,frc2881,frc3309,frc442,123.81401687417797,0.6285112894855047,
2019carv_qm15,frc1515,frc2102,frc1939,139.73489091464802,frc4290,frc4534,frc2643,144.86671102871736,0.5342962132592063,
2019carv_qm16,frc5006,frc7088,frc2147,140.52732654153888,frc4561,frc7796,frc3024,121.66821925647415,0.3763808386949595,
