Team,# Events,Adj Qual DP,Adj Alliance DP,Adj Playoff DP,Adj Awards DP,Best Alliance,Best Playoff,Adj DP,Adj DP w/Awards
1678,3,30.588561746950006,22.24622672505455,41.711675109477284,9.269261135439397,16,30,94.54646358148185,103.81572471692124
3357,3,30.12509869017804,21.78276366828258,41.711675109477284,9.269261135439397,16,30,93.6195374679379,102.8887986033773
1796,3,29.198172576634096,22.24622672505455,41.711675109477284,9.269261135439397,16,30,93.15607441116593,102.42533554660533
2481,3,28.73470951986213,22.24622672505455,41.711675109477284,9.269261135439397,16,30,92.69261135439396,101.96187248983335
118,3,29.661635633406068,21.78276366828258,41.711675109477284,6.951945851579547,16,30,93.15607441116593,100.10802026274548
302,3,26.41739423600228,20.39237449796667,41.711675109477284,11.586576419299245,16,30,88.52144384344624,100.10802026274548
303,3,29.198172576634096,21.31930061151061,41.711675109477284,6.951945851579547,16,30,92.22914829762199,99.18109414920154
1619,3,30.12509869017804,22.24622672505455,37.07704454175759,9.269261135439397,16,30,89.44836995699018,98.71763109242957
5687,3,27.807783406318187,21.78276366828258,41.711675109477284,6.951945851579547,16,30,91.30222218407805,98.2541680356576
2451,3,25.49046812245834,21.78276366828258,41.711675109477284,9.269261135439397,16,30,88.9849069002182,98.2541680356576
25,3,28.271246463090158,22.24622672505455,41.711675109477284,4.634630567719698,16,30,92.22914829762199,96.86377886534169
2590,3,30.588561746950006,22.24622672505455,37.07704454175759,6.951945851579547,16,30,89.91183301376215,96.86377886534169
1241,3,28.271246463090158,22.24622672505455,37.07704454175759,9.269261135439397,16,30,87.5945177299023,96.86377886534169
2811,3,26.41739423600228,21.78276366828258,37.07704454175759,11.586576419299245,16,30,85.27720244604244,96.86377886534169
359,3,27.807783406318187,22.24622672505455,41.711675109477284,4.634630567719698,16,30,91.76568524085002,96.40031580856972
2122,3,30.588561746950006,21.78276366828258,37.07704454175759,6.951945851579547,16,30,89.44836995699018,96.40031580856972
4910,2,27.085177093588158,19.69831061351866,36.934332400347486,12.311444133449163,16,30,83.71782010745432,96.02926424090347
225,3,30.12509869017804,21.78276366828258,37.07704454175759,6.951945851579547,16,30,88.9849069002182,95.93685275179774
2046,3,27.807783406318187,21.78276366828258,37.07704454175759,9.269261135439397,16,30,86.66759161635835,95.93685275179774
5803,3,29.198172576634096,21.78276366828258,37.07704454175759,6.951945851579547,16,30,88.05798078667426,95.00992663825382
33,3,26.880857292774248,21.78276366828258,37.07704454175759,9.269261135439397,16,30,85.74066550281441,95.00992663825382
238,3,28.73470951986213,21.78276366828258,37.07704454175759,6.951945851579547,16,30,87.5945177299023,94.54646358148185
4253,3,30.12509869017804,21.78276366828258,32.44241397403788,9.269261135439397,16,30,84.35027633249851,93.6195374679379
125,4,30.693260471835565,22.735748497655972,30.314331330207963,9.47322854068999,16,30,83.7433402996995,93.21656884038948
1360,2,27.085177093588158,19.69831061351866,36.934332400347486,9.233583100086872,16,30,83.71782010745432,92.95140320754118
2059,3,27.34432034954622,21.31930061151061,37.07704454175759,6.951945851579547,16,30,85.74066550281441,92.69261135439396
5883,2,26.4696048869157,19.69831061351866,36.934332400347486,9.233583100086872,16,30,83.10224790078185,92.33583100086872
1305,2,24.622888266898325,19.69831061351866,36.934332400347486,11.080299720104247,16,30,81.25553128076447,92.33583100086872
2168,3,26.41739423600228,21.31930061151061,41.711675109477284,2.317315283859849,16,30,89.44836995699018,91.76568524085002
319,3,26.880857292774248,21.31930061151061,37.07704454175759,6.025019738035607,16,30,85.27720244604244,91.30222218407805
2642,2,24.622888266898325,18.467166200173743,36.934332400347486,11.080299720104247,16,30,80.02438686741957,91.1046865875238
4003,2,24.622888266898325,19.69831061351866,36.934332400347486,9.233583100086872,16,30,81.25553128076447,90.48911438085135
3538,3,29.661635633406068,21.31930061151061,32.44241397403788,6.951945851579547,16,30,83.42335021895457,90.3752960705341
230,3,28.73470951986213,21.78276366828258,32.44241397403788,6.951945851579547,16,30,82.9598871621826,89.91183301376215
3310,2,27.085177093588158,19.69831061351866,36.934332400347486,6.155722066724581,16,30,83.71782010745432,89.8735421741789
254,2,27.085177093588158,19.69831061351866,36.934332400347486,6.155722066724581,16,30,83.71782010745432,89.8735421741789
133,2,27.085177093588158,19.69831061351866,36.934332400347486,6.155722066724581,16,30,83.71782010745432,89.8735421741789
2767,2,27.085177093588158,19.69831061351866,36.934332400347486,6.155722066724581,16,30,83.71782010745432,89.8735421741789
1259,2,27.085177093588158,19.69831061351866,36.934332400347486,6.155722066724581,16,30,83.71782010745432,89.8735421741789
1425,2,27.085177093588158,19.69831061351866,36.934332400347486,6.155722066724581,16,30,83.71782010745432,89.8735421741789
16,2,26.4696048869157,19.69831061351866,36.934332400347486,6.155722066724581,16,30,83.10224790078185,89.25796996750643
1323,2,26.4696048869157,19.69831061351866,36.934332400347486,6.155722066724581,16,30,83.10224790078185,89.25796996750643
1577,2,26.4696048869157,19.69831061351866,36.934332400347486,6.155722066724581,16,30,83.10224790078185,89.25796996750643
1918,2,26.4696048869157,19.69831061351866,36.934332400347486,6.155722066724581,16,30,83.10224790078185,89.25796996750643
4539,2,25.854032680243243,19.69831061351866,36.934332400347486,6.155722066724581,16,30,82.4866756941094,88.64239776083397
195,2,26.4696048869157,19.082738406846204,36.934332400347486,6.155722066724581,16,30,82.4866756941094,88.64239776083397
67,3,29.198172576634096,21.31930061151061,32.44241397403788,4.634630567719698,16,30,82.9598871621826,87.5945177299023
624,3,27.807783406318187,20.39237449796667,32.44241397403788,6.951945851579547,16,30,80.64257187832274,87.5945177299023
