Team,2011,2012,2013,2014,2015,2016,2017,2018,Avg
frc2972,24.992231590901802,7.0,23.0,36.93433240034749,18.467166200173747,19.69831061351866,11.0,28.0,12.460344149968579
frc2984,52.92748108335895,36.93433240034749,44.321198880416986,16.62044958015637,19.69831061351866,11.695871926776706,3.0,37.0,14.263362984358263
frc3010,41.489566729723684,22.0,32.0,11.0,24.0,11.0,26.0,44.0,19.476238997229125
frc3017,14.527504077470013,25.854032680243243,24.0,24.62288826689833,,33.0,7.0,8.0,5.234661666814953
frc303,49.96131752001834,24.88796614865478,73.09161251084359,43.07954146181092,62.9463022155469,54.3244091211414,90.5526255627734,79.5418257656808,42.39459030936372
frc3098,65.74420607238852,61.31073511534561,22.776171646880954,64.79688321831952,40.62120398247867,42.59163551894219,49.563931724890026,84.5011985829547,38.35440889942588
frc3256,21.31930061151061,63.95790183453183,13.440428646387124,18.03702714147374,19.558140995777126,25.238460473570786,53.201651484514976,44.02899039333713,23.36118971979804
frc33,88.17681125674241,71.08710696933767,105.14819999342643,100.77242718235597,66.91888641143407,87.87366794344034,99.8972726201419,82.62107329939704,46.48352377306435
frc330,80.54987926696835,72.76369991319926,27.700749300260618,63.309053555051065,68.40714717954273,94.26838574741865,93.80492269064668,81.2914201578035,45.237697992024465
frc3322,26.69547207006546,64.03902493506432,33.24089916031274,36.011079511182054,42.007418986276406,30.16303812695045,32.00975474696782,24.007316060225868,14.467897043243052
frc3337,35.21073022166461,16.62044958015637,6.0,21.545027233536036,11.123113362527274,8.618010893414414,18.816600104941973,34.47204357365766,14.98854751191265
frc3351,34.964501338995625,44.0,,,,,,,0.03536242277459777
frc3462,11.942100809445687,,,,,,,,0.0026217061776238225
frc3467,24.74600270823282,27.700749300260618,48.10746529293046,67.67674469468928,45.54728282363747,36.56723517930842,28.647043107046525,26.4696048869157,15.409276603440489
frc3481,36.56498907634401,50.79555102220788,23.265845449952884,35.686655371441674,31.45111875509076,52.822722342887374,25.49046812245834,59.18873192223104,26.728843008506765
frc3494,32.905877030809854,31.39418254029537,12.311444133449164,47.39905991377928,33.27664747622743,11.695871926776706,46.31836553347916,33.369340087581826,18.564224107395383
frc3506,35.826302428337065,11.080299720104247,27.08517709358816,41.2433378470547,35.037807091960914,77.01360147484009,34.064534672739775,42.51584969061667,23.04646423232613
frc3539,68.73774629124655,34.62069034086614,81.8486945915615,67.22202972473616,43.99367334296431,51.041755377237656,47.328249789287185,56.64990667332613,28.87701898831562
frc3596,6.03260762539009,10.0,13.0,15.0,11.0,15.0,12.0,15.0,7.60263964742383
frc360,58.95250082139456,34.10362274648396,60.3260762539009,50.624933321447294,36.7182338237144,58.127730325673774,33.8328031443538,41.45484809405939,21.998947150111597
frc3616,28.931893713605536,14.0,18.0,28.82740213121652,32.62532695364028,14.773732960138997,53.5763293628397,44.321198880416986,23.292178949029392
frc3642,35.58007354566808,12.0,,,,,,,0.01536192624436606
frc3694,9.84915530675933,7.0,11.0,11.0,15.389305166811454,18.467166200173747,17.23602178682883,9.84915530675933,6.629857698852604
frc3704,37.91924793102343,13.0,9.0,13.0,14.0,9.0,8.0,4.0,3.0589354455083546
frc3747,55.15526971785225,52.00055496981501,32.0,,,,,,0.10254276023911647
frc3756,28.43943594826757,41.0,33.8328031443538,15.0,9.0,4.0,12.927016340121622,9.233583100086873,5.26885225649493
frc435,24.25354494289485,44.86322389552667,55.70825942399077,27.08517709358816,12.927016340121622,58.08983741151101,56.820220280048254,33.23208572074048,21.443250773709536
frc440,22.35681935602837,,,,,,,,0.0049080988640925775
frc45,27.715090794963793,34.94511448060652,18.53852227087879,31.515487860493945,20.954781532006255,64.07691784922709,7.9715645764778795,14.552739982639851,9.303763852173574
frc503,30.144212698485386,32.66369200829908,30.273865226220803,59.67257589022752,39.7709128828404,68.03516392916218,65.79865782572617,59.113119144948485,32.502061994136795
frc537,37.54050759852955,28.363939074444552,19.372755773068334,56.63264301386615,18.260444436815607,23.729308506724855,40.228593327806976,14.773732960138997,11.683266844366162
frc597,19.280063161713944,20.577759720675456,35.08761578033012,38.00397065530152,29.935402188580362,16.06659560501022,29.939713467469243,43.658219947919555,20.279057120590707
frc677,9.72604086542484,15.0,14.0,8.0,11.0,9.0,4.678348770710682,25.854032680243243,10.213043612480902
frc701,24.470849397560002,35.70318798700257,67.22202972473616,43.70562667374453,53.95950976777018,50.517473188144706,52.92748108335895,23.358538061307275,17.91198311632823
frc74,62.88147595167919,12.311444133449164,24.007316060225868,60.1911860011692,36.07405428294748,54.03269093373671,62.622170896208345,54.09751719760442,29.7018412589687
frc766,32.34972136268349,33.27664747622743,33.24089916031274,32.257028751329095,20.92945502686358,11.695871926776706,13.54258854679408,8.002438686741955,5.501973134499311
frc771,19.280063161713944,23.451230672661673,25.861238567875912,16.499284821082124,13.069658200969547,19.094677939005155,12.927016340121622,12.837926672583563,7.208032600080959
frc781,83.3644111580719,65.4789556732492,33.724693604856355,35.922482626296436,30.03240607882364,42.9166790570844,29.429904105020082,20.31388282019112,13.243222679040315
frc846,34.75972925789773,31.39418254029537,39.11628199155425,68.49983979089714,30.778610333622908,18.467166200173747,38.78104902036487,74.71024475164153,32.47854146787511
frc862,17.61159615733485,57.79384317946463,85.10748520955886,73.57780948985142,41.19709068793002,30.778610333622908,67.7525305230148,58.999267351417245,31.322924359506015
frc876,53.924125304507335,26.0,49.24577653379666,42.47448226039961,46.99515395667774,73.31985558132561,54.03979241961167,43.09005446707207,25.75825921539257
frc930,17.851593993501286,27.0,35.59396276008728,10.0,17.851593993501286,33.24089916031274,45.9755352317794,42.47448226039961,22.22820259760535
frc931,50.33208796543592,25.854032680243243,28.931893713605536,48.6302043271242,23.265845449952884,17.851593993501286,12.0,26.4696048869157,12.129388820004825
frc932,38.65281893478228,16.777362655145307,25.212390288395156,14.460047371285457,27.15893512683743,28.64201690850773,42.63860122302122,43.93629778198273,22.277094242359524
frc1011,19.69831061351866,20.206989275257882,29.38355779934288,27.807783406318187,23.17315283859849,61.54789393931759,82.49642410541063,54.22517764232046,32.131341995634266
frc1013,17.0,7.0,15.0,13.0,,,,,0.10239207551954976
frc1164,6.0,24.0,21.0,44.0,10.0,21.0,12.0,11.0,6.620216990397013
frc1165,27.577634858926125,32.0,32.00975474696782,35.08761578033012,35.70318798700257,32.00975474696782,18.075059214106822,11.080299720104247,8.219669395722775
frc1212,10.46472751343179,33.61024248431622,10.0,35.0,10.0,22.0,14.0,15.0,8.2423547379037
frc1290,9.0,10.0,34.22581469098868,6.0,31.39418254029537,11.0,7.0,7.0,4.327614630518086
frc1492,29.0,21.0,43.0,34.0,40.62776564038224,28.931893713605536,37.54990460701995,43.70562667374453,21.92270220509294
frc1633,14.0,6.0,8.0,12.0,9.0,4.0,5.0,10.0,4.484047647854864
frc1726,39.39662122703732,48.6302043271242,51.166321467625465,35.70318798700257,36.798966707694404,25.854032680243243,40.01219343370978,44.321198880416986,22.292948100767944
frc1798,10.0,4.0,,,,,,,0.004712302054863547
frc1828,6.0,21.875456279636975,24.007316060225868,48.014632120451736,28.931893713605536,13.54258854679408,12.927016340121622,10.659650305755305,6.6029583269384435
frc2128,14.0,,11.0,,,,,,0.022912503523465425
frc2134,10.0,30.0,9.0,,,,,,0.037304429284082244
frc2375,12.0,17.23602178682883,15.389305166811454,38.78104902036487,19.931672849611736,10.46472751343179,17.23602178682883,20.31388282019112,10.166785759920105
frc2403,20.92945502686358,44.86322389552667,39.8578228823894,31.330102637785153,14.158160753466538,39.765130271035005,44.121683004691526,67.48022106599879,31.07900187406696
frc2449,39.0,46.0,31.0,30.0,5.0,29.0,11.0,39.0,16.49981319539089
frc2486,11.449643044107724,52.27863280387819,43.658219947919555,56.82057076024349,26.51008684735667,51.15543411972594,58.65823112395241,45.141301729589856,25.8625822225301
frc2647,9.0,11.0,24.0,13.0,20.0,16.00487737348391,9.84915530675933,20.31388282019112,9.38159501773533
frc2657,17.0,12.0,15.0,29.0,17.0,7.0,16.0,38.0,15.942793437399677
frc2662,34.102700249654184,28.0,6.0,8.0,15.0,24.0,38.0,24.0,14.317624944926317
frc2840,16.0,40.0,31.0,38.0,8.0,5.0,12.0,29.661635633406064,12.421223741998375
frc2844,12.0,32.44241397403788,16.62044958015637,,6.0,9.0,12.0,5.0,3.7292723419907814
frc3019,27.08517709358816,8.618010893414414,25.238460473570786,28.316321506933075,22.776171646880954,15.01620303941182,35.13049970331531,23.358538061307275,13.604214563793354
frc3048,4.0,9.0,,,9.0,5.0,,,0.3522325743294123
frc3133,8.0,10.0,11.0,12.0,23.39174385355341,19.0,9.0,8.0,5.130035622467641
frc3158,15.143076284142472,15.758648490814931,32.0,47.5513096248041,32.62532695364028,46.438998288551375,65.25559839349334,30.21779130153243,21.258180878410002
frc3170,13.0,12.0,,,,,,,0.01040481532640639
frc3187,7.0,31.39418254029537,20.92945502686358,20.92945502686358,19.69831061351866,13.54258854679408,23.39174385355341,20.31388282019112,10.968858917142814
frc3281,11.0,9.0,9.0,,,,,,0.024309952898569645
frc3321,12.0,14.0,8.0,10.0,7.0,32.0,6.0,,2.2706083553039025
frc3517,28.0,15.0,,,,,,,0.015585552531458866
frc3577,23.0,4.0,10.0,12.311444133449164,30.778610333622908,9.84915530675933,18.467166200173747,13.54258854679408,7.936320161681666
frc3785,15.0,17.0,51.0,41.0,27.715090794963793,12.0,12.0,5.0,4.443314896377247
frc3853,9.0,15.0,5.0,13.0,26.0,33.61024248431622,7.0,56.542492926180316,22.47938449331421
frc498,28.0,54.0,25.0,19.0,30.778610333622908,42.17513816624925,58.95250082139455,27.700749300260618,19.271000815908607
frc60,45.790150009070615,23.39174385355341,38.78104902036487,48.014632120451736,45.04860911823546,31.978950917265916,41.06282682999652,19.69831061351866,14.23934244614701
frc698,8.0,23.0,10.0,23.39174385355341,22.776171646880954,22.0,32.0,16.00487737348391,10.906051585987294
frc842,46.04480105909987,50.846264271145046,45.429228852427414,55.03215527651776,38.56012632342789,70.72446246340259,46.78348770710682,85.18450983468804,39.398043154172385
frc991,19.69831061351866,9.233583100086873,14.0,9.0,30.778610333622908,22.160599440208493,28.316321506933075,24.62288826689833,13.516507076269992
frc996,10.0,27.0,14.0,4.0,11.0,6.0,35.70318798700257,10.0,8.317730906099372
frc1047,7.0,,,,,,,,0.0015367432863111622
frc1148,8.0,14.0,7.0,7.386866480069498,12.311444133449164,25.238460473570786,,,1.315622788351435
frc1160,26.4696048869157,12.0,5.540149860052123,20.92945502686358,17.851593993501286,30.16303812695045,28.316321506933075,30.16303812695045,15.647358095681152
frc1197,56.82057076024349,41.85891005372716,12.311444133449164,22.160599440208493,34.47204357365766,61.84123591362424,30.778610333622908,57.00595598295228,26.9478939514711
frc1438,8.0,8.0,7.0,13.0,7.0,13.0,,,0.7424205068448538
frc1515,33.24089916031274,17.482250669497812,19.18737055035955,18.445829659524396,26.417394236002277,20.92945502686358,24.007316060225868,34.66703664654334,16.44574116568885
frc1644,12.0,28.0,16.0,8.0,26.0,9.0,11.0,,2.196875808716278
frc1692,11.0,11.0,10.0,27.0,,,,,0.16694558891024508
frc1702,3.0,,,,,,,,0.0006586042655619266
frc1717,70.16830679527622,88.24336600938305,71.9294664110097,71.28061813152895,54.781333310446826,,,,1.3808150900700091
frc1759,8.0,13.0,12.0,11.0,10.0,7.0,3.0,10.0,4.387953395062054
frc1836,11.203414161438738,28.316321506933075,37.633200209883945,24.007316060225868,32.43633452332252,38.930896768845464,23.822001118079246,42.47448226039961,20.064785905869243
frc207,29.0,38.78104902036487,32.00975474696782,27.0,31.330102637785153,35.87204059415046,36.93433240034749,23.0,14.7359525160345
frc2085,29.547465920277993,25.30508289974955,14.830817816703032,41.98975294354046,47.45861701344971,23.39174385355341,19.69831061351866,18.467166200173747,10.803560094728399
frc2272,27.0,,,,,,,,0.00592743839005734
frc2339,21.545027233536036,30.039923685615957,28.931893713605536,37.54990460701995,25.11969767704076,12.927016340121622,,9.0,4.331106106549996
frc2404,6.0,7.0,8.0,7.0,13.0,7.0,8.618010893414414,15.0,6.828590931760502
frc2429,24.007316060225868,11.080299720104247,11.080299720104247,8.618010893414414,20.92945502686358,7.386866480069498,30.778610333622908,12.69888775555197,8.877589598063636
frc2496,36.93433240034749,28.931893713605536,23.0,12.927016340121622,31.39418254029537,11.695871926776706,9.0,19.69831061351866,9.064529605786245
frc2576,14.0,17.0,15.0,10.710956396100771,12.0,18.0,53.20555891742213,15.943129152955759,13.077198816072938
frc2584,10.0,,,10.0,,,,37.18056128301647,13.025797048588611
frc2637,33.8564713669852,20.31388282019112,18.467166200173747,42.47448226039961,36.93433240034749,52.74209586065016,51.30700577637698,21.31930061151061,16.74356363320639
frc2659,13.0,16.0,11.0,25.0,,17.0,9.0,56.449800314825914,21.674212930231274
frc2919,18.0,12.0,,,,,,,0.011502489102342934
frc294,40.32128593916137,56.0170708071937,31.39418254029537,69.51945851579546,35.08761578033012,69.24138068173228,23.39174385355341,57.84018948514183,26.947702507422537
frc3027,14.0,15.0,16.0,9.0,15.0,8.0,,,0.6498894385899311
frc3120,7.0,14.158160753466538,15.389305166811454,27.700749300260618,14.158160753466538,6.0,6.0,13.0,5.9118903777873015
frc3128,23.17315283859849,10.46472751343179,11.080299720104247,27.0,32.62532695364028,36.33550365092243,36.33550365092243,63.03097572098789,28.611477434773846
frc3271,9.0,,,,,,,,0.00197581279668578
frc3295,6.0,10.0,13.0,4.0,16.0,10.46472751343179,6.0,4.0,2.859119951102117
frc3303,12.0,4.0,21.0,15.0,8.0,30.125098690178035,28.920094742570914,12.927016340121622,9.548825552604118
frc3309,11.0,41.85891005372716,44.93677108708945,37.169737153111974,51.610149089679055,59.03716026558001,73.36068181910326,70.32924868608247,37.040722846094674
frc3328,10.0,14.0,10.0,12.927016340121622,25.854032680243243,18.467166200173747,24.62288826689833,32.00975474696782,15.428265003283865
frc3408,9.0,9.84915530675933,30.16303812695045,11.0,19.0,9.0,27.0,12.0,8.256387278985038
frc3473,39.27350678570283,,16.62044958015637,21.545027233536036,16.00487737348391,36.31876019367503,49.49785446324637,41.80436772083168,22.539680559154636
frc3512,32.0,34.29626620112576,51.092493153814026,29.547465920277993,42.9166790570844,35.70318798700257,42.36052338895804,75.26640041976789,33.841574465952434
frc3521,16.74356402149086,12.0,6.0,9.0,,,,,0.06857247696546255
frc362,5.0,,,,,,,,0.0010976737759365444
frc3677,12.0,15.0,,,,,,,0.012072996448461925
frc3752,12.0,6.0,9.0,9.0,13.0,,,,0.26178347759810405
frc3759,4.0,6.0,9.0,10.0,16.0,6.0,42.0,10.0,9.165754285647285
frc3851,15.0,11.0,33.0,9.0,,,12.0,11.0,5.4147275073982835
frc3863,9.0,12.0,15.0,6.0,17.851593993501286,33.24089916031274,16.00487737348391,34.47204357365766,15.718889084316258
frc399,72.37546605087151,61.61387842864768,57.74880118404617,77.52890237700686,47.9724293300541,42.17513816624925,70.10189120110591,77.45311654868135,38.61713851381708
frc4,21.545027233536036,9.84915530675933,16.62044958015637,21.545027233536036,11.695871926776706,22.776171646880954,23.39174385355341,33.8564713669852,15.952336570365594
frc580,12.0,28.0,,,,14.158160753466538,28.316321506933075,33.46203269893622,15.742849480678476
frc589,40.62776564038224,25.0,33.8564713669852,14.0,24.007316060225868,21.545027233536036,11.679269030653638,15.389305166811454,8.21958418279701
frc599,33.740110532999395,53.55478198050386,48.014632120451736,56.0170708071937,17.23602178682883,16.00487737348391,48.84900618376562,29.547465920277993,17.60724787010612
frc606,9.0,10.0,5.0,12.0,11.0,16.0,4.0,7.0,3.8509155381146645
frc687,24.10007895214243,14.773732960138997,20.31388282019112,27.807783406318187,17.23602178682883,14.773732960138997,12.311444133449164,66.64598756380926,25.82845088059079
frc691,22.776171646880954,20.92945502686358,11.695871926776706,13.54258854679408,12.88427297826076,9.84915530675933,14.773732960138997,22.160599440208493,10.248365951657549
frc696,28.0,31.0,56.0170708071937,51.708065360486486,36.93433240034749,41.85891005372716,58.58173037597698,30.778610333622908,20.588029606096548
frc702,19.082738406846204,41.52628988676849,21.545027233536036,16.62044958015637,11.586576419299245,20.92945502686358,30.03240607882364,14.773732960138997,10.025667012427578
frc848,26.0,11.0,9.0,7.0,9.0,10.0,13.0,9.0,5.345495575117605
frc867,7.0,,11.0,13.0,6.0,10.0,13.0,4.0,3.5801285811729526
frc968,72.67100730184487,12.0,33.24089916031274,21.0,16.0,26.4696048869157,38.49920078936411,58.35508781065033,26.5989472919456
frc973,60.52827521441925,60.06481215764728,70.63239199938455,80.36449404425954,57.00595598295228,78.1398713717541,89.26298473428137,78.1398713717541,42.88462590019998
frc980,26.046623790584704,13.54258854679408,16.62044958015637,33.24089916031274,14.773732960138997,20.948530166093036,23.39174385355341,26.880857292774248,13.550378005250742
frc981,12.311444133449164,,43.0,12.0,15.0,14.0,18.467166200173747,14.158160753466538,8.14662229036128
frc995,11.0,25.0,14.0,,9.0,,,,0.17674585335744608
frc1157,12.0,43.0,40.0,11.0,14.0,31.0,5.0,13.0,6.826827648849548
frc1158,30.778610333622908,67.09737052729794,,,,,,,0.04897723190647293
frc1245,7.0,15.0,12.0,27.0,8.0,9.0,8.0,32.0,12.811194237255936
frc1303,11.0,11.0,7.0,10.0,14.0,6.0,19.0,9.0,5.988657750073438
frc1332,28.931893713605536,34.47204357365766,43.70562667374453,13.0,13.54258854679408,11.0,7.0,11.0,5.5317283957717205
frc1339,23.0,11.0,29.0,24.007316060225868,33.8564713669852,28.64201690850773,40.59936377322455,52.32363756715895,25.10347364725302
frc1348,27.0,11.695871926776706,12.0,,,,,,0.03492949671455671
frc1361,10.0,19.0,5.0,14.0,,,,,0.09554011881521839
frc1377,11.0,20.39237449796667,,,,,,,0.015246552011891646
frc1410,15.0,28.0,37.35512237582076,48.6302043271242,25.854032680243243,41.2433378470547,34.852421869252126,38.46743371207349,20.137529879331627
frc1583,10.0,18.344051758839253,13.0,29.0,13.0,12.0,6.0,8.0,4.410791476364874
frc1584,7.0,13.0,36.0,16.0,11.0,5.0,28.0,12.0,8.127622537986461
frc159,16.251106256152895,53.0,15.0,22.776171646880954,9.233583100086873,14.0,38.46743371207349,42.47448226039961,20.414382341362284
frc1619,40.0,16.0,25.0,57.86378742721107,61.2698161052544,67.94368412277076,76.7494822014382,102.23508241112636,49.167313699929394
frc1691,9.0,14.0,,,,,,,0.010785153557152384
frc1789,12.0,9.0,11.0,,,,,,0.028136581644819338
frc1799,11.0,5.0,18.0,10.0,12.0,10.0,5.0,10.0,4.789715732934523
frc1977,15.0,30.0,34.0,7.0,11.0,10.0,12.0,7.0,4.6102554046190996
frc1986,59.69404171222971,82.49642410541063,101.40143829954565,85.55528028010562,64.03902493506432,92.97068918845713,96.85428860001444,59.340303578882086,38.080000154538986
frc2036,39.0,21.0,31.0,5.0,9.0,9.0,31.0,7.0,6.834763965927944
frc2083,5.0,5.0,5.0,13.0,11.0,11.0,23.0,6.0,5.6035840502252405
frc2240,12.0,26.0,6.0,26.0,21.0,42.0,22.160599440208493,27.08517709358816,14.406243325637192
frc2259,9.0,12.0,32.25598362963681,9.0,4.0,10.0,7.0,7.0,3.89246888698897
frc2275,10.0,8.0,9.0,8.0,,,,,0.0648163237441974
frc2352,22.776171646880954,32.62532695364028,31.515487860493945,30.16303812695045,8.618010893414414,43.70562667374453,40.50667116187016,51.90786235846061,25.262821015548827
frc2711,9.0,,,,,,,,0.00197581279668578
frc2859,8.0,,,,,,,,0.0017562780414984711
frc2945,13.0,25.0,11.080299720104247,27.0,9.0,8.0,14.0,10.0,5.84426776536147
frc2996,35.2231923146697,46.438998288551375,57.562111651078645,61.3625087166088,33.369340087581826,31.052024803721974,24.748927231623185,47.39905991377928,21.820694154744306
frc3200,14.0,26.0,37.0,28.0,40.01219343370978,22.776171646880954,19.69831061351866,17.23602178682883,10.202241715223106
frc3315,5.0,10.0,13.0,6.0,,,,,0.06185252914524017
frc3354,8.0,6.0,9.6,11.864654253362428,14.158160753466538,21.545027233536036,32.00975474696782,38.78104902036487,18.635587386229645
frc3403,16.0,9.0,23.0,6.0,,,,,0.08167364278186487
frc3510,12.0,4.0,10.0,9.0,7.0,11.0,28.931893713605536,41.0,18.46675088691302
frc3643,14.0,12.0,9.0,9.0,,,,,0.07338081029625743
frc3648,35.0,6.0,13.0,10.0,13.0,7.0,34.47204357365766,5.0,6.517012442026967
frc3703,6.0,7.0,12.0,7.0,,,,,0.06355019405597379
frc3729,19.69831061351866,45.0,9.0,8.0,6.0,12.0,20.92945502686358,8.618010893414414,6.243094017464844
frc3807,13.0,28.808779272271043,28.0,4.0,9.0,13.0,4.0,13.0,5.800054403614933
frc443,16.0,7.0,,,,,,,0.007917226463230244
frc499,9.84915530675933,5.0,5.0,7.0,10.0,,,,0.19867896394732826
frc624,46.0682278431338,72.39292946778167,59.7867343235841,71.84496525259287,68.73774629124655,63.03097572098789,63.81166745008777,84.12226944132709,41.34694894905412
frc662,28.931893713605536,34.47204357365766,26.4696048869157,41.85891005372716,36.93433240034749,33.8564713669852,45.41937956365304,19.082738406846204,14.463625914195173
frc1027,35.08761578033012,12.927016340121622,19.082738406846204,8.618010893414414,11.695871926776706,6.77129427339704,23.39174385355341,9.84915530675933,6.839263518960992
frc1071,29.0,51.0,16.40659220972773,27.08517709358816,17.23602178682883,20.31388282019112,42.061134720663546,34.74780228725088,18.56912510797012
frc1073,35.08761578033012,25.238460473570786,15.389305166811454,37.169737153111974,30.07875238450084,17.14813310056288,56.953049986628216,35.884589712133675,20.869706079509438
