Team,# Events,Adj Qual DP,Adj Alliance DP,Adj Playoff DP,Adj Awards DP,Best Alliance,Best Playoff,Adj DP,Adj DP w/Awards
frc422,3,24.039828754762077,15.238665306662366,33.97184206138539,10.659650305755305,14,33.3,73.25033612280983,83.90998642856513
frc6705,4,30.34843495295445,22.98205243971391,22.735748497655972,7.786993860447171,16.65,30,76.06623589032434,83.8532297507715
frc2791,2,27.085177093588158,19.69831061351866,30.778610333622908,6.155722066724581,16,30,77.56209804072974,83.71782010745432
frc1102,3,29.392827060478325,22.598458648201248,29.337211493665688,2.317315283859849,17.759999999999998,33.3,81.32849720234526,83.64581248620512
frc2771,4,29.715623286436358,22.64480550366535,23.569392609236694,7.578582832551991,17.759999999999998,22.2,75.9298213993384,83.50840423189038
frc399,3,21.78276366828258,19.928911441194703,32.44241397403788,9.269261135439397,16,30,74.15408908351516,83.42335021895455
frc148,2,26.4696048869157,19.69831061351866,30.778610333622908,6.155722066724581,16,30,76.94652583405727,83.10224790078185
frc3536,3,25.430217925077987,20.07721961936173,32.95222333648705,4.634630567719698,16,30,78.45966088092676,83.09429144864646
frc2168,4,26.6462972392528,20.375019945316026,34.10362274648396,1.8946457081379977,16,30,81.12493993105278,83.01958563919078
frc3656,3,27.13112734343111,20.026238683116816,28.317592768767355,7.206850532804131,16,30,75.47495879531527,82.68180932811941
frc973,2,22.77617164688095,19.69831061351866,36.934332400347486,3.0778610333622907,16,30,79.40881466074711,82.4866756941094
frc1156,2,19.082738406846204,17.23602178682883,36.934332400347486,9.233583100086872,15,30,73.25309259402252,82.4866756941094
frc1262,3,29.392827060478325,22.54747771195633,23.17315283859849,7.206850532804131,16.65,30,75.11345761103314,82.32030814383728
frc694,3,28.271246463090158,21.31930061151061,27.807783406318187,4.634630567719698,16,30,77.39833048091896,82.03296104863865
frc1983,4,27.61256655040318,22.099147539721606,26.52503991393197,5.683937124413993,16,30,76.23675400405675,81.92069112847075
frc384,3,26.40812497486684,18.997350697083043,33.97184206138539,2.317315283859849,16,33.3,79.37731773333526,81.6946330171951
frc4613,2,24.622888266898325,19.69831061351866,30.778610333622908,6.155722066724581,16,30,75.0998092140399,81.25553128076449
frc5505,4,27.19195520319654,20.500066562053135,22.735748497655972,10.818426993467968,16,30,70.42777026290564,81.24619725637362
frc1741,3,27.696552272692916,19.51179469009993,19.558140995777126,14.413701065608262,16,22.2,66.76648795856997,81.18018902417822
frc2834,4,29.21164752807165,22.51975888692824,15.573987720894342,13.470930984861162,16,20,67.30539413589423,80.7763251207554
frc245,4,25.17226287832144,19.3215969315913,26.52503991393197,9.681639568585169,16,30,71.01889972384471,80.70053929242988
