Team #,2010 DP,2010 OPR,2010 Rank,2011 DP,2011 OPR,2011 Rank,2012 DP,2012 OPR,2012 Rank,2013 DP,2013 OPR,2013 Rank,2014 DP,2014 OPR,2014 Rank,2015 DP,2015 OPR,2015 Rank,2016 DP,2016 OPR,2016 Rank,2017 DP,2017 OPR,2017 Rank,2018 DP,2018 OPR,2018 Rank,
1506,11.215805973881668,-0.263455126982435,45.0,14.773732960138997,1.8979147011241508,27.0,14.181969537222276,6.471762418443652,44.666666666666664,8.002438686741955,10.364114950452354,35.5,14.107815448138759,25.711136390331017,33.333333333333336,36.13089365419162,25.072185367317303,33.0,33.8564713669852,31.975050134410584,9.5,57.95342292052507,111.87541847946375,7.25,50.83713364075875,147.2764083571777,11.75,
1515,32.62779919674667,0.47761923051184985,49.666666666666664,27.08517709358816,17.10537664645523,33.5,17.482250669497812,5.233307244413478,60.0,19.18737055035955,15.291801219562267,47.333333333333336,18.445829659524396,38.65663458522918,44.333333333333336,35.686655371441674,20.016627529724904,34.333333333333336,20.92945502686358,22.667176300242097,24.5,24.007316060225868,49.89923311888862,18.0,34.66703664654334,76.78817531152689,29.0,
1519,56.63264301386615,4.774759522077435,3.5,58.11826731920501,35.509437144148045,13.666666666666666,77.21294525821015,12.78399496009122,5.666666666666667,75.0810151970591,41.62863963916803,20.0,54.213392292660664,63.80605438871463,7.5,86.33561821901684,90.21543450342605,2.0,73.45541410451017,59.71699160259907,2.5,67.48728012387548,105.59387756596696,8.0,61.795764416628934,169.86931720716126,13.5,
1540,29.38355779934288,3.183417188329184,18.333333333333332,55.401498600521236,26.528576428218052,10.0,57.74749687378743,20.22256870499939,16.333333333333332,25.49046812245834,27.51455388239521,28.0,39.048100040715426,44.047285878309296,26.4,32.64853484263398,20.954807505940202,33.25,57.69196181280203,47.67974032941078,10.75,35.589024981664146,89.39456761296726,25.5,44.63406359231495,117.97804287590125,24.0,
1547,11.080299720104247,0.9610576191120908,54.0,29.105479965279702,-0.29825482287879895,42.666666666666664,19.69831061351866,3.1522543173267366,21.5,32.00975474696782,30.84271910910033,9.0,12.927016340121622,13.26042810591222,35.0,27.066242515483033,12.23997021315076,47.333333333333336,14.773732960138997,25.797107678836696,25.0,26.4696048869157,62.516476776495466,14.5,,,
155,22.776171646880954,0.6370519588818503,40.0,61.08443088254562,28.811893233693382,15.333333333333334,13.0,2.4755265431809437,32.0,28.54932429715334,25.592738572207633,19.666666666666668,45.88284262042501,40.40944651906474,15.333333333333334,33.39123596022407,41.269018791346824,21.25,49.52603881072726,27.410835632563895,22.75,18.467166200173747,46.2108277802205,27.0,31.515487860493945,85.80004030791326,24.0,
1583,21.421912792201542,0.20133355733016733,20.0,10.0,-5.058485206321918,33.0,18.344051758839253,8.38956589650546,32.0,13.0,16.950500941570297,23.0,29.0,44.357238054799126,9.0,13.0,24.213149801404963,24.0,12.0,18.105596537857405,26.0,6.0,34.65563033448082,44.0,8.0,108.37931483546217,43.0,
159,14.404389636135521,1.2639965015786387,45.0,16.251106256152895,5.129910635121241,43.5,53.0,10.75186047899625,6.0,15.0,-0.1788483292644847,16.0,22.776171646880954,14.83392687910142,28.0,9.233583100086873,4.430992069530129,44.0,14.0,14.478043277400928,19.0,38.46743371207349,87.34906190698423,15.666666666666666,42.47448226039961,127.16136284437377,29.0,
1596,17.11290734549434,0.6665957715189973,37.0,25.179947874421117,5.629347986408075,29.333333333333332,13.54258854679408,4.653155920772635,26.5,38.16547681369241,22.884345193555923,13.0,39.39662122703732,27.985922477942776,10.0,31.39418254029537,20.21535399915762,18.0,40.01219343370978,28.840559196194775,12.5,31.992854808969074,97.41365533006706,10.0,38.499876126047525,129.23297634584142,14.333333333333334,
1612,50.600035388476066,2.7222207335723745,13.0,16.0,4.2866833235030475,16.0,10.0,-0.9634106823922268,45.0,10.0,5.636392525004087,42.0,,,,,,,,,,,
1622,43.380142113856365,1.8476847228976245,19.333333333333332,28.17855385173576,22.62074015890755,41.0,27.813398995465807,5.668973929192645,31.5,24.781965862445013,21.51957580923994,25.25,20.39237449796667,29.95833746256061,30.666666666666668,28.19232813709341,30.024509070808605,29.75,8.18486945915615,12.785393921493792,48.0,33.724693604856355,67.71318272334756,37.0,48.95764509828586,160.86618882854123,14.75,
1629,30.778610333622908,3.521707475644839,16.0,35.87204059415046,27.4390139438689,17.666666666666668,42.45321600031243,20.657435892185777,21.0,37.633200209883945,39.87533120267911,27.333333333333332,50.33208796543592,73.45632998166151,20.333333333333332,50.054010131372735,44.74574132141843,13.666666666666666,52.682518560485164,33.42630541434303,25.25,34.37645172845583,100.72706801541662,19.25,67.94957367666115,190.61603151013725,2.75,
1647,25.60780379757426,1.9641706505280543,38.5,59.71050404722844,30.031466142526273,5.0,23.08815259936964,9.136511804423185,36.25,29.547465920277993,29.518331846219297,9.0,41.0581921994288,43.124978199398306,19.0,41.65189124770574,35.42838799627579,20.0,24.938947084899695,23.14606148861866,19.333333333333332,28.316321506933075,79.70910269568834,23.5,22.776171646880954,67.31536912976296,31.0,
1683,30.655495892288414,0.7891559307088637,54.0,32.0,8.994453158564523,6.0,27.08517709358816,9.821859410558158,40.5,38.78104902036487,29.286710028123615,16.0,38.90416346169936,49.62391074365601,44.5,19.082738406846204,15.491793869895634,23.5,35.08761578033012,25.057285167931344,16.0,36.91946710245511,85.79405084713336,14.333333333333334,30.430984307647535,92.89986638943098,16.666666666666668,
1730,36.798966707694404,1.824300152569518,11.666666666666666,80.73526448967714,46.29921739256584,3.6666666666666665,40.01219343370978,19.257614730728513,8.5,35.13049970331531,26.18485959236266,19.0,66.27521711839168,77.46765400151504,4.333333333333333,82.40373149405623,90.410285876165,2.3333333333333335,49.219776629183194,42.847468193153254,20.0,60.71366043712804,116.13171090668436,4.0,51.53709191304304,153.79708257938987,11.0,
176,27.715090794963793,0.27139057816343676,48.333333333333336,46.160920454488185,29.298345120613263,12.666666666666666,26.4696048869157,9.806592911858266,8.0,23.39174385355341,32.1055420282051,19.0,44.74016375197068,60.21369959129015,27.0,49.36519993526156,36.64696711446531,17.6,50.62607076748852,40.316846615710475,12.4,28.931893713605536,79.32261562169637,17.5,71.31825374573052,167.9006303030901,6.25,
1768,32.748441394974776,0.5013642888998009,51.0,28.0,27.052773574120888,8.0,24.0,14.74842290360701,27.0,15.0,15.194465274315867,16.0,26.4696048869157,27.71123091767777,19.5,49.79886779269913,59.61169314628286,12.25,63.50380808480921,39.67307381614411,20.2,33.8328031443538,83.65283048495364,16.666666666666668,27.61776355304168,95.66991082064789,34.0,
1772,56.079029869408345,3.1414019463881595,12.666666666666666,26.0,21.99914774990097,9.0,16.62044958015637,11.085198420683891,45.0,44.33470957042915,25.17220210597978,27.0,44.321198880416986,79.85188324404768,12.5,14.0,4.947878233175662,46.0,11.0,19.787011862504357,30.0,72.63752038735007,100.48067307225291,5.5,55.0,188.8762940548091,4.0,
180,24.74600270823282,1.9874181261587731,38.5,61.45520132796319,38.56805227427208,9.0,93.99030791335548,28.408451248637277,2.0,33.369340087581826,52.70732781142457,29.0,79.62295315342442,92.71650275302494,5.333333333333333,14.773732960138997,11.299031414505082,35.5,87.5018251185479,45.531027817059744,11.333333333333334,92.1364556862676,136.31105678501964,3.3333333333333335,69.05599545902349,167.89900886546016,13.333333333333334,
1817,26.324701624647883,-0.025353902927647037,49.333333333333336,19.69831061351866,14.57323585989974,14.5,23.91469372943364,6.1520500523715995,29.333333333333332,9.84915530675933,3.718978793157874,33.5,66.18252450703729,70.19818890096211,7.0,57.93288209649622,47.36160706398338,12.666666666666666,8.002438686741955,12.649524106230267,48.5,43.56552733656516,67.0611824282978,34.0,56.26441509211713,110.38076530328958,18.333333333333332,
190,46.25361306584258,2.9005178033663412,16.333333333333332,37.262429764466376,29.53641057089776,27.333333333333332,42.545908611666825,5.851349594974091,25.666666666666668,28.82740213121652,26.83159963768496,23.333333333333332,53.50479479781705,48.881650709215826,17.75,43.273707973871865,21.928427248360222,26.25,54.33843890939777,29.932476740756933,21.0,64.87266904664504,104.3452900127896,12.75,30.011188016905884,98.75530309209049,26.0,
1918,54.20663912004959,5.691524259020018,3.6666666666666665,67.25992263889891,34.00649281442468,5.75,64.95591639544593,18.715940287450998,18.4,67.12350814791299,49.542741119773936,20.5,65.93155166665497,83.95568172239976,13.2,61.09095621320159,56.26498452812743,21.0,60.503616043678825,46.1945448323801,5.75,47.69960034808223,102.34763472400408,14.0,69.77601213930618,170.42677557249232,4.5,
1987,32.994670277643756,1.5171955149693586,50.0,46.0,25.796183539809633,3.0,44.67783867281789,15.620828117754542,21.666666666666668,31.237410026430766,29.61610281929549,30.666666666666668,44.93677108708945,60.785856660851294,10.0,42.47448226039961,21.792343591138874,19.0,46.25361306584258,37.873631880334,18.0,61.64058655067198,99.65291622674431,12.0,42.47448226039961,155.68146270016723,13.0,
201,54.463485526134875,3.2605446756522403,9.5,52.45474876545154,30.785088527600823,12.666666666666666,25.884411720714514,10.2219680326715,37.333333333333336,29.198172576634096,13.809217050450693,21.666666666666668,33.369340087581826,47.88881110513746,20.0,29.661635633406064,23.19037970554636,23.666666666666668,36.93433240034749,32.41401543093881,20.0,33.25482146923813,89.91799750064294,33.75,27.15430049626971,113.3340308854577,22.666666666666668,
2062,61.3625087166088,3.640861888602648,8.0,38.78104902036487,29.040228436852654,6.5,38.56012632342789,11.9515897018953,25.333333333333332,49.219776629183194,25.34461248073833,29.666666666666668,28.931893713605536,51.46785133078443,32.0,70.07561418392183,55.17761873998697,14.0,43.09005446707207,40.33451485906737,7.0,73.31985558132561,118.71828454586391,7.333333333333333,13.54258854679408,88.24803180173186,34.0,
233,60.99173827119122,3.9155024350283782,17.333333333333332,90.74606651595167,43.13915069165113,8.0,98.43955325836639,17.251460427794743,3.3333333333333335,43.652637115499466,29.01327098706552,16.75,48.014632120451736,56.138599876099114,6.0,71.1628927976632,44.46395093092815,13.0,88.6694191408583,35.12225158193462,11.75,34.47204357365766,95.66732184890472,12.0,44.321198880416986,155.34173611904345,9.5,
234,32.905877030809854,3.3826027667143097,22.666666666666668,80.40876385337661,48.650523527041216,7.25,59.972119546292895,14.60619723259839,33.333333333333336,50.79555102220788,48.05396916768777,7.333333333333333,59.09493184055599,68.25147667519248,10.5,81.40882216507086,67.03600436318786,1.6,35.47534623917587,43.206501728124536,9.25,64.9137793239319,103.46639289549326,13.6,49.64395286989271,149.01811489051053,11.2,
236,15.758648490814931,1.9182755287515938,41.5,32.132869188302315,19.53832075099819,32.5,20.683226144194595,4.855301997164506,59.0,38.53482013769588,46.051495865216395,10.5,49.31246924053759,52.521152535930945,22.333333333333332,55.573747911103744,41.42862979991228,11.75,28.734709519862125,28.916389166922063,23.666666666666668,52.09324758116941,91.87748908789631,27.666666666666668,43.658219947919555,135.16601251984855,15.333333333333334,
2403,13.54258854679408,1.0985698605791938,49.0,20.92945502686358,11.614279216471871,13.5,44.86322389552667,7.848765248880743,20.0,30.588561746950006,35.80356641464544,16.333333333333332,31.330102637785153,12.78418860753498,44.0,26.4696048869157,8.787513565023595,29.0,39.765130271035005,31.77950953283956,17.666666666666668,44.121683004691526,116.76582315637916,13.666666666666666,67.48022106599879,152.84360849528073,13.666666666666666,
2420,17.97470843483578,0.9364396104916692,29.0,40.0,1.1498175703503524,8.0,7.0,-0.9256665495304688,52.0,,,,,,,,,,,,,
25,74.36112256603295,6.370363337790951,5.5,71.65138857694653,45.23464005686531,17.333333333333332,70.03829548267443,25.152478544563582,14.2,33.42155029155428,26.26231600069627,31.75,49.48435660514823,54.24683491766001,15.0,43.647523462129485,32.031338729332205,19.2,62.852976721769934,51.95891900782195,4.25,58.50665946730137,103.90981998812853,21.5,87.67428056788508,179.96984997124218,5.8,
254,99.92263504003668,6.776631688030672,1.6666666666666667,100.29340548545426,58.3445414460954,1.3333333333333333,79.53026054207001,31.43301412333315,27.666666666666668,82.03296104863865,67.84095354362509,14.0,107.08537542395963,111.25345092093292,1.75,83.70142805301775,122.95996379796723,1.3333333333333333,94.82454141554501,69.38801883859371,2.0,100.84956115358062,165.61165602195413,1.3333333333333333,100.84956115358062,237.44188286761027,1.0,
2574,50.47692094714157,2.3640796502082004,17.0,27.0,9.737198098109243,12.0,10.58784195476628,2.977331725006518,68.0,32.62532695364028,44.47610954790665,10.5,11.695871926776706,2.315094616588424,43.0,17.0,19.983125855526456,31.0,29.547465920277993,26.974500747062294,37.5,29.754328244760462,105.52782756562942,33.333333333333336,22.776171646880954,65.35207295347288,35.5,
269,10.095384189428314,1.0045952594978595,59.5,40.0,19.06613251005466,8.0,38.90416346169936,14.641141919118292,24.5,49.86134874046911,30.158143936314968,29.5,26.4696048869157,39.76256947829284,22.5,22.776171646880954,24.966334607055206,33.0,31.39418254029537,26.400637392052033,19.0,26.4696048869157,99.1012982886044,22.5,43.70562667374453,180.08489655249656,7.0,
2751,26.880857292774248,0.2474311294686992,40.666666666666664,68.77791762496032,34.907281160079805,14.0,42.47448226039961,14.389059022946608,11.5,,,,,,,,,,,,,
2753,35.3338446629991,3.418082983967361,25.0,,,,,,,,,,,,,,,,,
2854,27.82386374159511,1.714201357084542,17.0,9.0,-3.8881059186023266,43.0,14.773732960138997,3.3085157010500232,27.0,15.389305166811454,19.16236606042404,29.5,7.0,3.129516022771663,51.0,8.0,4.13180682353862,46.0,12.927016340121622,19.425961202396678,41.5,14.0,29.189110811294306,34.0,22.616997170472125,82.71051664669416,45.666666666666664,
3008,10.957185278769757,-0.15984844915019308,48.5,10.0,-0.14227977319394558,23.0,38.18935587801031,11.521058902933229,36.0,16.777362655145307,1.7924242099931318,37.0,33.46203269893622,36.540023745446454,43.666666666666664,32.34972136268349,23.907924096012902,17.666666666666668,16.00487737348391,23.2370352870215,23.0,43.47283472521077,96.17354045655942,17.666666666666668,33.647417921645,113.12532934255033,22.666666666666668,
3025,11.695871926776706,1.3142544208702338,54.0,,,,,,,,,,,,,,,,,
3059,26.838948210919177,1.7898902427737804,26.5,16.62044958015637,1.2848324735258911,38.0,27.08517709358816,9.44223772169292,37.0,24.62288826689833,29.10422324038054,29.5,19.082738406846204,26.969346518240727,14.5,11.0,2.701562150871394,42.0,,,,,,,
3157,32.62532695364028,1.1926316702909578,33.0,31.0,4.85860782693672,34.0,10.0,6.542633756138723,30.0,8.0,2.64983674033343,41.0,5.0,-0.9878272432973706,48.0,14.0,31.882784212949097,17.0,11.0,16.813737217650072,33.0,16.127991814818404,91.81204035471427,33.0,10.0,47.96355755484895,36.0,
3160,17.23602178682883,0.6627302179085615,38.0,12.18832969211467,8.82557232897689,53.5,5.0,4.141476994912426,52.0,22.160599440208493,30.81145901587037,8.5,25.238460473570786,37.990252724706,14.5,8.618010893414414,0.8865572098491743,51.0,17.851593993501286,16.80965605280399,31.0,32.00975474696782,75.5751576118513,13.0,21.545027233536036,84.85818743072181,30.0,
3172,7.386866480069498,1.0453116699161322,68.5,12.188329692114673,5.505513463772168,52.5,28.0,3.997800231583546,20.0,17.0,9.864282775445252,9.0,28.0,7.534508874010716,13.0,11.0,17.736452704217097,38.0,38.0,22.58861186031347,8.0,20.683226144194595,54.88666161862034,38.0,13.0,26.957420620305154,21.0,
3196,9.726040865424839,0.014704380254093652,54.5,32.00975474696782,17.839756494811432,13.0,40.97013421864213,8.981279141317964,14.333333333333334,27.344320349546216,29.34253659040905,18.666666666666668,19.082738406846204,10.568307422578881,40.0,32.62532695364028,29.79413928006757,20.0,25.986373593204345,22.454977250280212,16.333333333333332,54.15276363000025,101.32195058100692,19.25,33.142243189763555,102.15845297214501,13.0,
3256,55.98633725805395,2.5612562356906636,10.666666666666666,16.684670043790913,11.04449552861864,40.0,63.95790183453183,18.74990035299465,11.333333333333334,13.440428646387124,9.18254223170327,38.0,18.03702714147374,33.98505873207196,47.25,19.558140995777126,24.564091451410956,40.0,25.238460473570786,24.88493778900528,39.5,53.201651484514976,113.25593880925452,17.5,44.02899039333713,116.26296434005452,14.666666666666666,
326,22.153534113700154,0.853747454312871,25.666666666666668,32.28483653473541,19.49509817099174,18.333333333333332,24.62288826689833,5.996410709910277,20.0,33.693450645242535,37.48843611435316,23.2,,,,,,,,,,,
3280,57.562111651078645,3.3703754897292106,6.0,44.321198880416986,11.808089570990518,9.5,21.0,11.698043536844676,29.0,41.735795612392664,15.37443428366172,45.5,26.4696048869157,27.78473466374696,20.0,,,,,,,,,
329,22.338919336408946,1.1662008763275533,33.333333333333336,27.700749300260618,20.427478909985716,22.5,39.765130271035005,11.780203929448918,38.666666666666664,26.78816468141985,44.0309809904418,15.333333333333334,45.41937956365304,53.036036382370014,25.666666666666668,47.5513096248041,39.78568833100874,16.666666666666668,67.6656062887076,40.54950684567701,7.666666666666667,40.04320810509819,89.9363042757755,25.333333333333332,16.777362655145307,92.34206964675452,38.666666666666664,
33,73.45541410451017,5.5775486344920235,2.75,69.64338693973652,47.45498517651524,5.25,60.02237603381176,22.504527150920676,11.5,95.68356546874071,64.45636489623406,5.0,86.33885953221024,87.34135012500113,5.8,77.21818048087223,72.16426332407369,2.75,80.9961040228994,53.2427795470756,7.75,83.80739392817614,139.99027002267854,2.6,74.81274981653131,159.02572652178384,8.4,
330,62.19674221879834,5.11156425039226,2.6666666666666665,66.64598756380926,51.27528572270183,2.6666666666666665,72.76369991319926,25.27527827463415,12.333333333333334,27.700749300260618,26.62513333374652,21.0,63.309053555051065,68.26815917903467,26.666666666666668,98.0687828129488,75.4723870272415,4.333333333333333,94.26838574741865,57.34042161123768,2.6666666666666665,93.80492269064669,118.18339916305918,2.3333333333333335,81.2914201578035,181.35184791284647,3.6666666666666665,
3357,53.089693153229135,2.2719990777491783,23.333333333333332,43.10206427979319,9.366282605254609,20.333333333333332,46.34630567719698,18.7882982143955,27.333333333333332,13.440428646387124,13.971515485675894,32.333333333333336,18.467166200173747,38.46494749892138,25.0,31.60818047184834,26.692081010555906,28.0,75.23412053167144,41.123071360116306,13.4,51.929078671229504,104.30064444200484,21.6,98.43219905673163,199.51548180990858,2.6,
3360,21.421912792201542,3.158909621526143,19.5,28.0,2.3863657352036305,13.0,30.16303812695045,8.142865193125484,16.5,16.62044958015637,23.399103954569554,19.5,51.25901407897985,55.732653541306114,27.666666666666668,68.22176195683394,56.05385206469837,6.666666666666667,58.859808210040164,43.699420204620985,19.333333333333332,31.0,91.86794720556699,5.0,48.6302043271242,128.5775279060142,8.5,
3389,17.728479552166796,1.3764467923894999,31.0,11.0,8.322838122249424,36.0,16.0,6.594660808735374,17.0,14.0,31.90686320717516,27.0,15.0,48.05745252673185,19.0,10.0,14.178820343734127,39.0,33.554175491123935,28.419960530877695,21.0,16.62044958015637,43.7535302160414,25.5,19.69831061351866,97.13003661319556,21.5,
3403,20.43699726152561,0.9673220804653248,29.0,16.0,7.664804106187303,13.0,9.0,4.238984536389311,37.0,14.0,18.30247694829417,19.0,6.0,8.519003729526398,49.0,,,,,,,,,
341,76.37871175602062,3.24049617210059,17.333333333333332,51.44439930168865,36.72763526003093,17.0,96.83747296558595,32.3149411345219,1.0,68.05567383631687,36.65805150014612,11.0,70.52773377487564,54.27392325726633,19.0,40.92434729578075,16.822722863121363,24.25,61.68587496555693,45.79710873093096,11.0,34.27793015163265,89.81169319858513,27.0,70.10189120110591,145.2212768557989,13.0,
3411,32.994670277643756,1.4717771052164905,23.0,37.0,20.7689817016086,11.0,5.0,7.72546676489279,47.0,42.0,29.92156951391735,5.0,,,,,,,,,,,
358,48.66362096105683,2.522689089774808,15.0,54.17035418717632,28.901201789384224,3.5,53.947099808257285,12.933446055664438,12.666666666666666,18.075059214106822,30.432744532193723,41.333333333333336,42.47448226039961,25.21164940369597,14.5,27.15893512683743,18.89640658852792,29.666666666666668,22.160599440208493,20.66410711132999,22.0,24.62288826689833,78.35000887128415,25.5,38.46743371207349,118.13608951798248,17.0,
359,69.2682470895252,3.3299341461854164,12.0,77.75625986198342,43.140121290323144,8.75,82.21834627134744,27.358869421605572,12.333333333333334,73.5122534757543,65.23451410295104,2.5,92.00399558718117,99.39659216231905,7.5,103.90237063428779,52.32644286922731,4.0,79.27197642849382,53.50185881312443,11.5,77.90783151863447,85.93151472828787,17.5,92.30713890048324,174.91650448345027,4.75,
375,37.54990460701995,1.5205229426986704,33.0,28.920094742570914,8.785053497949585,50.333333333333336,33.11778471897825,5.681431565437439,50.0,28.316321506933075,27.194480108990263,14.0,26.4696048869157,29.409946001711827,17.0,20.577759720675456,12.064678445384303,46.666666666666664,38.16547681369241,29.779151319379096,16.5,,,,,
41,14.399999999999999,1.6504140847971729,47.0,17.23602178682883,12.606856012942973,41.5,19.836218829840305,3.6374259121273984,45.333333333333336,11.080299720104247,0.047694216890764585,30.5,18.53852227087879,8.764383456899045,28.666666666666668,22.9877676158897,11.18585928476467,34.333333333333336,61.738925045384796,40.17731055198483,16.5,26.4696048869157,44.95428604354029,23.0,23.720039245589412,112.80737654090986,21.333333333333332,
45,33.554725310290614,2.580066368922457,9.0,24.934312454331973,12.291286025518565,33.666666666666664,34.94511448060652,3.3980807559015367,35.0,18.53852227087879,11.74371257687198,40.333333333333336,31.515487860493945,58.69807731204963,18.666666666666668,19.01845361828922,29.897218465610756,24.25,52.182332093536736,32.400128645853826,12.5,7.9715645764778795,43.99221289628002,45.666666666666664,14.552739982639851,70.10900735683852,34.333333333333336,
527,32.34972136268349,1.871234849551736,27.666666666666668,36.150118428213645,14.684580008361644,31.0,50.72314982981056,12.451783912005222,26.5,28.316321506933075,27.635688387785002,11.5,23.451230672661673,26.313977218278136,44.333333333333336,20.31388282019112,16.70438091760527,23.5,30.16303812695045,38.52084307912958,14.0,30.778610333622908,68.96312413064362,39.0,35.501270148732885,116.50351172816579,23.666666666666668,
540,9.356697541421363,0.2949303610392947,64.5,34.0,-3.045454188559746,29.0,6.0,3.722548636867354,54.0,27.454520417591635,14.24081706015441,26.0,23.022400529549934,32.142125440927735,41.5,36.19564575234054,15.182601841458709,39.5,22.099147539721606,26.52125113899479,29.25,44.30243359683259,79.2903704521088,26.666666666666668,21.282223566968852,102.47109158573284,17.0,
